"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Choerodon_jordani",-31942.7032884007,31492.960825288,18159.3019137165,-11766.3357819341,5982.56583067806,965.580216425491,3611.87502941141,-3785.50750828856,-7066.30974580114,-5592.91700638958,-2728.60173702237,368.702602416435,-9935.1924548867,-4077.90653925984,679.181970722726,-6418.80986431836,4218.99574750461,-167070.922778939
"Choerodon_margaritiferus",-14590.125174903,12527.5204259631,18117.8199126386,-16156.328867132,5477.65118018902,854.362794161884,4900.93088854779,-5441.12882214805,-2724.15243161949,-7194.52983472779,1096.1289577484,1598.23052031183,-7335.14423534477,-5003.5017136276,-72.6552231192032,-4024.47618443301,3228.48441609639,-182522.538158251
"Choerodon_melanostigma",-31943.967861091,31490.2571718282,18164.8346068397,-17801.1803760758,5297.5986453152,861.092214257385,5162.67234876261,-5598.08842293342,-6661.08388974867,-7519.75924662788,-3275.06121587749,461.708123490549,-9692.54511024228,-4934.58017333166,-372.273402652233,-4055.55446649367,3202.48698109378,-216717.9
"Choerodon_monostigma",2621.39305864379,-6242.39554793708,18137.3950491896,-14477.6759050392,5635.5364880713,898.135755303794,4459.44120401425,-4839.32751020145,-5072.99781573784,-6646.00055491185,-725.173647642014,911.406920352576,-8741.6132029949,-4965.62329553879,-206.63660169016,-4034.37098603481,3218.89298717742,-183933.7
"Choerodon_oligacanthus",-14710.180349076,12774.4287163296,18076.5360389202,-21767.4010511252,4912.99010196713,727.806235099865,6352.0286412577,-7313.69949845142,2330.60837125382,-8997.59807321579,5285.49895784376,3039.9400423302,-4308.40271954328,-5443.08268289233,-283.330201398486,-3079.2299362636,4704.03903616782,-196682.8
"Choerodon_paynei",-31940.9980858558,31497.3356308124,18150.996177431,-17909.4093738164,5767.74524099348,935.4923272958,4086.77830466673,-4328.85523272262,-6989.28560395263,-6182.96665460073,-2000.08243179313,281.77611185787,-9889.07004830936,-4932.67806683001,-307.231699718724,-4039.23991984871,3212.9958865716,-176137.570603329
"Choerodon_robustus",-87559.8923420713,-26812.7200319215,132502.213646922,8313.81463645606,4987.98562229331,-2964.25373220045,3332.59627635908,-9656.5839078517,-10078.7490359102,-6077.12941220584,7471.08982629782,-2608.32140671998,-13829.9689352059,-9849.02356324881,9976.9249808829,-1649.0993762037,6768.14927710618,-448037.1
"Choerodon_rubescens",-95890.5739565395,-44177.2241803947,145975.801194191,70630.3340924423,12495.0749529342,1085.72366529149,-15532.7333976383,7672.70173278451,-49826.8980762366,11627.4127244771,13846.2241687775,-9761.59889741192,-19685.1431954984,-15741.2686718992,15791.0600920769,-8280.91837557355,-4534.54032651412,-248870.008303237
"Choerodon_schoenleinii",-80044.0280715487,79829.9590050357,-7803.51539768516,-16550.5516048984,14731.2859101136,1576.47517977379,-10194.7007555728,-397.00837415558,-56449.5417908055,9041.55698077707,3099.76,-15446.8326295647,-75397.4987829663,-15123.9652839396,10103.8980145802,-8652.03166376164,5563.73791754358,-318717.1
"Choerodon_skaiopygmaeus",-3234.32170442127,-3428.71328595279,23453.1947729195,-54685.4616840779,10849.1929346233,3079.50263717004,13824.1861284256,-17692.0445398956,54477.4694285022,-19163.0474482786,14210.253821373,24217.79651624,-167052.259833625,-12871.0572599184,6349.70662250793,-4428.56537537863,-284.749773875263,-326364.925758018
"Choerodon_sugillatum",-20735.095390563,15417.1357993019,23471.0452363809,-56131.590160776,10197.4579618258,2975.2510401656,15320.330616238,-19461.9148668649,55101.4120430439,-21022.066630269,15120.9979156875,24497.4918936904,-171123.474516336,-12888.5254545643,6416.65161481214,-4424.76697569392,-280.428543426113,-378823
"Choerodon_venustus",19140.5177486089,-19912.8410443264,-3132.10372180605,-38226.2595349003,9227.68019941327,1979.80942037186,-15239.6889744861,15023.5714844071,-76160.8360244595,14710.1349088024,-2728.56739449496,-21921.0203148276,-82753.5892923649,339.146459892735,2041.10942507643,-1621.12981968354,-570.2460906533,-3620.39336234088
"Choerodon_vitta",36488.7377924792,-38889.0033821048,-3153.59842814752,-36442.6985357063,8984.71985785892,1916.86054143027,-14579.1901839692,14138.8352224066,-73180.3047026938,13889.4896784001,-725.209305286456,-20985.90810866,-80968.8712269761,289.749321851061,2196.54771937137,-1612.72689620691,-560.681299352656,-12722.1
"Choerodon_zamboangae",19143.4278194856,-19905.4510243277,-3145.82076568089,-38262.2493413826,9163.38898330154,1956.91018300942,-15038.2752700002,14731.0986307016,-74629.6753634085,14459.8703900386,-1453.6386103631,-21465.0374199727,-81836.7436442787,313.690665985332,2133.8943331578,-1613.84166545006,-563.385528641661,-1114.51735955477
"Choerodon_zosterophorus",36486.7450333086,-38894.0512237114,-3143.72672660498,-36409.9860820357,8980.98790106939,1924.1715967428,-14604.3405766209,14202.566537604,-74101.3056120623,13920.75179951,-1635.87277913092,-21252.5517842219,-81520.3584998578,305.387534496296,2132.8542574273,-1618.77530575736,-565.922051661407,-18048.6520685656
"Choeroichthys_brachysoma",27776.8878565967,-27933.8983981961,-10457.5214994938,-6756.13896689961,2649.21923112665,-455.024958648933,11406.347200036,-13958.4667266578,22589.2198637805,-9493.60883094533,-3457.24104213717,-2612.39824158929,37078.9373927106,32097.1347310097,17099.2611567817,13760.4041853595,5148.31168948368,-9078.5
"Choeroichthys_cinctus",44900.7009807431,-46656.4629210753,-10457.6554586614,-4970.68822433658,2740.96290731211,-439.358201217449,11191.4729763209,-13700.1206071555,22349.9856061125,-9226.69571764784,-3457.13104224207,-2672.31440724792,36935.6837648712,32099.6807386227,17096.8012827758,13761.2415960394,5148.64405676537,-5436.29999999995
"Choeroichthys_hadiatyae",44910.628165284,-46630.9185825947,-10508.1837346209,-5105.37226033981,2497.46282473061,-525.296462522521,11950.9253696933,-14800.3445170372,28053.3680465073,-10170.3040525022,1278.22878408436,-973.166653998109,40350.8211930336,32004.915580666,17441.6400015657,13788.2673280352,5174.11813398751,3538.8082537838
"Choeroichthys_latispinosus",27780.1514489914,-27925.9682596561,-10471.39524346,-6815.65416016437,2761.06903645481,-445.809122422722,11186.5164545535,-13735.760802901,23507.9685753749,-9220.54213837228,-2182.25225806234,-2365.81587544775,37629.0744611892,32080.6848292543,17182.9156030335,13770.6535923943,5156.35960130579,5969.98361144604
"Choeroichthys_sculptus",27781.6794598651,-27922.5648141084,-10476.2782651045,-6727.44530589039,1995.89706512586,-589.902880464401,13035.7991040327,-16016.6869918263,26730.403606303,-11518.3029059996,-1635.76843667028,-1292.6665050795,39558.6390715518,32031.9728844453,17261.0323703429,13761.2604975775,5154.22956362404,-45506.5
"Choeroichthys_smithi",44908.7757205105,-46635.7193313599,-10498.5526720245,-5087.97725541497,2606.52536973715,-497.435031462918,11656.1064044755,-14406.8521535388,26740.0793711623,-9803.99922207886,367.589652538227,-1373.96217887023,39564.4348951317,32026.3255808257,17372.0938893807,13784.121400753,5169.64357473959,6246.09489746252
"Choeroichthys_suillus",27776.9149290507,-27934.1226540163,-10456.1221906619,-6805.12113882514,3052.526357498,-379.934481969647,10435.2119803937,-12764.2658876362,20999.8855184331,-8287.06032992381,-3639.3208684922,-3146.24112789183,36127.2559885494,32120.9444853089,17065.5468093229,13766.0181309227,5150.01110082274,18633.1203798191
"Choranthias_salmopunctatus",24690.6905143204,-21570.8141885338,-29601.2715854854,-4584.27657678851,4933.32147168926,-752.625741253018,-8972.82905926215,9786.38321894184,-31800.5621740124,9350.93061505002,731.849305152756,-10962.9062997586,-12634.2565146602,2712.69267221722,-3543.85899792709,151.441984967141,-979.897860480963,-2039.0874364836
"Choranthias_tenuis",26375.2334146916,-23577.5435307737,-29588.7430510796,-4645.48307185529,5867.89425025424,-571.258991403808,-11254.5043805503,12622.4870355573,-36362.8756504119,12185.8742885547,-543.129478931419,-12455.405402087,-15366.1301145127,2782.78899300044,-3681.9305021183,158.924831443036,-980.786740513933,57519.3935749937
"Choridactylus_lineatus",13917.0224884752,-19121.3443136291,36238.745489867,99478.0208452964,-1748.45796548187,-1652.09348091994,8556.66279768872,-6155.20262117262,17345.3362472137,-9103.51967886201,-3274.45687341684,16541.5465650772,24724.6536839536,-13273.9211361228,2372.13725714456,-8029.93585094235,-13376.2209400564,-177804.781633267
"Choridactylus_multibarbus",13924.7547671764,-19100.4030453314,36203.4165485934,99359.9157432352,-1703.55127120084,-1671.17895732396,8565.68182411124,-6278.6229087009,20363.8071706435,-9114.63582574444,-178.329826355037,17409.3898135912,26532.0908763762,-13325.40993992,2586.98138591123,-8008.7876186199,-13358.1454392549,-157385.443842934
"Choridactylus_natalensis",13920.1146081005,-19111.2462175091,36223.1401153972,99436.4417619321,-1766.51531500257,-1665.03969819708,8640.99663023788,-6297.98971362589,18528.3911839261,-9208.2150268242,-2181.86895784377,16888.008285966,25433.0606356791,-13293.7835735209,2449.66201219476,-8022.98433112078,-13370.0328570842,-173007.7
"Choridactylus_striatus",13915.7640764021,-19123.0430360567,36243.0308525477,99611.9307378845,-2610.00632006578,-1804.14749458004,10595.2523629177,-8627.84213101998,19782.4287045668,-11636.4668435387,-3820.99069476141,17404.0360261782,26183.9650468381,-13308.510064412,2378.50573009565,-8048.05662080908,-13385.2198978854,-242219.9
"Chorisochismus_dentex",6575.91219974733,-10430.918237251,26208.6949403475,66739.637487074,-8802.88356560874,-461.12478278505,22127.6221237521,-18830.9316726902,100451.294374349,-26273.7459094704,11477.9891314887,39842.1148544438,79205.5808358193,-17869.3047436614,5153.46130495298,-3374.18862453194,-14089.0540320254,-100152.6
"Chriolepis_atrimelum",-1463.08280354771,-3594.68689204756,28699.4222830949,56010.0936976173,-6414.65246218188,-1886.32141831995,29298.9507897873,-22734.5629595057,76282.6409941584,-28445.7691043639,9474.42965269101,35228.4813800347,42801.9089128919,-23021.2787411392,5515.0273591067,-6797.25710886038,-10162.2025607783,-101469.138000288
"Chriolepis_benthonis",-1455.35772094676,-22464.7197043787,63335.3003516697,63532.5339026219,-7222.91034490776,-2068.35326207646,31379.5688958868,-25422.6315835663,82957.2284647305,-31031.0356627926,12935.0863523484,37418.6692065784,46798.5907530969,-23131.4407417118,5809.00670421194,-6790.97439092387,-10149.0323081796,-151482.439688218
"Chriolepis_bilix",-1364.06226123222,-3369.86139193334,28655.7191555665,55803.6346638715,-7488.32879263183,-2121.60616001544,32034.9775747527,-26244.3581786496,84674.7564229425,-31845.391791103,14027.9096527099,37854.5230341888,47827.0311618223,-23155.1625927422,5889.98887314549,-6785.47565416601,-10143.483785286,-152243.318212176
"Chromis_abyssus",-76760.9933758377,81915.6620600658,19916.5204914447,168580.199612755,11941.4478681408,-2960.10137018616,2015.89076057969,-18513.3064416665,54654.8840416088,-688.248504754519,16577.7715632916,32874.0002409048,31747.5492988259,-23553.3115437541,14951.7272224076,-17258.6709050053,-5461.64209772246,14587.1
"Chromis_albicauda",-59190.6891334635,63045.3769977058,19890.2967298775,170237.406121395,9867.15963690551,-3330.64744436466,6943.60220795715,-24509.0013297385,60987.5608822097,-6810.75472024157,15667.0824317931,35104.2145982726,35539.5034963142,-23643.4352323724,14994.3416242897,-17297.1869394702,-5479.89947097286,-140315.374222374
"Chromis_albomaculata",-59192.2118110654,63041.9931345624,19897.3187017643,170254.650309337,10317.9227603265,-3251.83513034862,5880.04341247807,-23221.9876424495,59798.392590976,-5489.30032439031,16031.2882629776,34679.3150069508,34827.4404243293,-23627.3560641006,14997.490512149,-17288.1590497723,-5475.15917168686,-106321.519767352
"Chromis_alpha",-76596.8285327486,82353.7540079789,19258.6643398947,169007.105568955,7862.90428696761,-3674.66245860634,11644.6751379939,-30170.6110316495,65327.9580154492,-12651.8565232258,11842.1317369938,36775.559807826,38138.4974094894,-23443.6717686091,16613.5662754327,-18171.8556851489,-6102.35344741129,-293217.6
"Chromis_alta",-123484.748466158,115201.63998524,11066.3413948889,108092.389488464,12926.9120155777,-1203.22637570366,-5792.99278524867,-19474.6135676121,7522.87965129882,6304.69772661985,11478.22,10910.1810378834,-973.748877254555,-7049.09564773565,17223.8414356525,-11284.4386710604,3453.00319554017,-134766.4
"Chromis_analis",-123334.834510081,115541.541201722,10518.9787971736,102337.286237037,13196.466476198,-1377.23590416613,-1770.21935737096,-28907.183932196,9014.17670931326,1306.78961442506,11295.72,11205.9127103172,-80.7623631039627,-4211.33603149619,12801.1804783989,-12032.3816521367,2621.73762623643,-264075.8
"Chromis_athena",-123608.085050909,114875.340122936,11562.2783326192,106604.41397228,11325.4209254756,-1533.97531087583,-1797.7849411088,-24521.092924276,18172.2831677715,1340.90157131404,18945.5803473855,14124.5633802192,5403.02619795992,-6443.96399254948,13930.8790497117,-10629.2519035343,3408.64587097469,-221192.070556626
"Chromis_atripectoralis",-123782.967700247,114426.971456542,12252.0237494387,108188.493150919,11586.5112755643,-1326.22690967817,-3105.54951244992,-22260.3123857785,-1263.22349778804,2966.0156455979,2006.6,8383.87054317178,-6234.77728661901,-5441.20043063875,11135.1478593553,-10524.7886708624,3536.92095466735,-305966.8
"Chromis_axillaris",-103230.493490427,91388.2293699393,11695.1499897698,110331.166406606,12655.6184701724,-1162.64420586287,-5528.33872236104,-19426.1684837785,-1794.82807289953,5976.31975108136,3099.41052107812,8183.33227140189,-6553.09669968747,-6215.45466731092,14295.1564244166,-10441.0938588214,2924.37623390346,-214900
"Chromis_bowesi",-123632.521126104,114818.159298334,11653.1727093021,108268.73576376,10638.1590994681,-1590.93013412251,-446.385984827288,-25891.8388723759,12419.5368793303,-338.279247557855,10202.8689577579,12642.449377281,1958.33423569005,-6441.16120116692,14897.8459627577,-10430.1175130082,2950.51056314092,-315776.945310331
"Chromis_cadenati",-123633.377018628,114815.964378887,11656.5460176705,108380.562361636,9895.4027180294,-1724.49107617054,1321.61150327791,-28046.6999557648,14817.6958559184,-2535.11491206508,10020.7391314506,13472.4341347797,3394.32953300213,-6476.06313766173,14923.6926170099,-10443.9242691476,2944.3552042781,-369720.2
"Chromis_chromis",-123575.996760116,114936.806397829,11454.9402109093,105401.784156268,5029.78977904872,2389.26748486924,-8374.03569150904,4436.82100709085,-4577.67148244802,9511.78403098676,-4003.31086851127,5461.38024405615,-8219.44684508159,-8266.4929153787,18458.9633576829,-7993.11496595559,1765.86517068098,-151156.1
"Chromis_chrysura",-123490.788424344,115179.806063699,11096.0486172028,108806.170247358,5477.02062452827,-803.367659981077,4521.96109589664,-24840.0175486664,17428.7954064776,-6511.53994014573,10020.7384366798,15427.0033381777,4957.83323654991,-5187.65961399357,16218.0616485635,-11853.544182099,3187.88404940012,-457144.4
"Chromis_cinerascens",-123616.091029737,114862.166984398,11586.5926999677,108177.0287378,9664.54931699168,-1824.33847910975,2120.47658766227,-29261.9497273763,22342.3879148209,-3527.3931909582,16577.4184366798,15697.5484039634,7900.05555447188,-6601.83872789947,15395.581005718,-10404.6821842809,2980.38671521669,-349680.1
"Chromis_circumaurea",-123629.649891049,114824.86291907,11642.5084445024,105913.327108835,12740.700316421,-1204.11841493953,-5488.45877182333,-19710.2809336313,4840.15780422034,5926.73503986524,10931.432605505,9985.94748250516,-2580.12852969867,-4862.34022443587,14384.2335583992,-10236.3251574836,3364.66338158441,-164600.745310331
"Chromis_crusma",-123632.63117535,114817.77947339,11653.7016713927,108177.013046797,11325.5171691137,-1464.2377517786,-2095.73724045207,-23868.7762560308,9840.70522645947,1711.11422132488,10020.7391314506,11770.0271713636,414.153285115242,-6402.76184200401,14849.3210385595,-10419.6394348653,2954.19902426927,-267807.243549798
"Chromis_dasygenys",-123616.515451797,114861.084632025,11588.2743850817,108129.385623092,10401.9307090691,-1696.55119706904,385.631599012028,-27167.4298151979,20528.6361644638,-1371.84210766439,17305.9384366798,15039.5140742547,6813.99712925396,-6577.31952728085,15409.2616760762,-10388.274156795,2989.23531572498,-293218.5
"Chromis_degruyi",-123633.856789786,114815.347575745,11657.8248442373,106792.257588479,11288.0661941075,-1462.46599926079,-2042.84288250844,-23897.9423904949,9019.98254718466,1645.44162620091,9292.16982626921,11513.8938580818,-77.2871276924152,-6610.89361620387,14816.5521292503,-11105.3381850806,5258.51437927613,-273184.8
"Chromis_dispila",-103210.202017643,114840.771297219,-27405.2556261391,101178.907604814,12596.2912961036,-1233.45603678759,-5130.69321960603,-20160.3775775415,5684.05400943317,5481.95130936627,10567.1284366798,10235.6357144005,-2074.81516574105,-6337.92133310936,14811.0573691614,-10389.8059249699,2967.96009393547,-163422.123485765
"Chromis_durvillei",-123633.279380623,114816.388993444,11655.988920732,108184.928118334,11341.6041413229,-1459.71562154893,-2140.99075251605,-23806.8532110871,9598.17437308549,1767.347451939,9838.58930516248,11696.7924537062,268.92820976564,-6398.79790266601,14835.7455735692,-10420.6021028548,2953.25068960058,-267679.396342111
"Chromis_earina",-123630.63373524,114823.286978667,11645.4372760649,108452.629168795,8728.99220202362,-1938.38736497818,4115.99909303959,-31469.7176929179,19057.7829595409,-6007.14700206174,10202.8689577579,14911.921580587,5933.25667163409,-6538.36984646118,14996.1534532438,-10461.5814741098,2937.79711385355,-451680.7
"Chromis_enchrysurus",-57523.1788861647,17496.8971347289,77625.1049446123,109953.686335472,16239.3492179551,-4599.79289764056,-9849.43236484198,-11605.498690604,46625.6443135595,14492.5704372406,2553.36,19112.9894923861,59397.6268459743,-17781.9235371022,5585.06940470246,547.486829257207,-4303.83938108337,45558.7
"Chromis_flavapicis",-40426.1491897519,17103.3884490891,49478.5120110988,111545.259385213,15369.2133412326,-3773.401763513,-11975.3246380196,-4937.70684139603,27325.3646565461,17134.1060671201,-15660.64,13971.6891857143,47840.7963568443,-19069.9400814786,5805.15117683322,36.546883905819,-4119.66828153349,22272.493685089
"Chromis_flavaxilla",2774.24858471332,3650.33050267004,-20980.5727379315,75877.4844348274,2156.05860610265,-2109.36297364536,6814.60044633154,-13199.630163569,49779.1726555886,-9165.89993344364,-25496.2,22111.6471685365,38796.7697244796,1733.78958448317,-711.522232381123,-3123.8002099048,789.340969995864,-9079.2
"Chromis_flavicauda",2783.36831066518,3675.06936280849,-21017.838949071,74938.5998031127,2827.3940975904,-2042.09109293802,5444.44019768836,-11751.0540373282,53949.9232873526,-7463.45379692595,-18757.3894789219,23170.7932783262,41294.1812488805,1740.22579329303,-883.306530248056,-2960.99626706906,805.938480500751,74701.9
"Chromis_flavomaculata",2788.71517702027,3689.15656346677,-21039.4621155488,70531.2198436527,2347.78716877846,-2117.88497276454,6541.58290892698,-13044.8371451092,54784.9741349536,-8826.58394069618,-17482.48,23322.6710843699,41794.204578628,1947.96699925779,-4126.65804486481,-2310.81338957954,347.356753043648,41918.7
"Chromis_fumea",2776.0509519149,3654.6533967221,-20987.8243236272,78925.4176791622,2468.27783985644,-2084.7263618727,6205.90698266197,-12588.438379151,51980.4171230344,-8409.59913734568,-24221.2212159156,22850.1049779638,40114.854353979,1446.00047757874,2997.11772115001,-3658.36711539249,2080.02029584788,27348.2
"Chromis_gunting",2782.86777330052,3673.78828170879,-21015.8247980371,75847.9381574874,2701.95883705446,-2069.37797225952,5763.20281178279,-12159.1922982089,54806.9527918331,-7859.54438564317,-18757.3894789219,23476.8898966078,41807.3624949014,1642.51842601695,-264.016564887844,-3073.33633589242,830.346289092065,66838.8665883341
"Chromis_hangganan",2783.2226542407,3674.74180649031,-21017.2681915108,75841.0457564342,2735.45316640002,-2064.88792315892,5690.01769531841,-12076.3424452741,54877.3892966365,-7768.60481340493,-18575.2596526145,23491.3551309378,41849.5394069435,1641.03740890682,-252.934491806149,-3071.61694585449,831.600218947715,70231.9294433745
"Chromis_hypsilepis",2787.2563781267,3685.99409276324,-21033.9743682287,75990.1703837801,6540.79336030533,-2669.64765918706,2588.69024806527,-13091.1792622721,61706.1741880701,-3352.79831793671,-12929.23,25359.2652556052,45938.5547159764,1532.96491331546,153.496063580048,-3040.74498210526,861.237105623582,171229.9
"Chromis_insolata",2771.06635251626,3641.89741457287,-20967.7658124846,75822.1252259416,3360.02780122638,-1890.22995849734,3937.23028497279,-9681.76357589658,45597.0048867319,-5590.7894277913,-25496.2,20682.6671827749,36292.5238658189,1794.64554627335,-772.843467615868,-3104.61770591315,797.063187871609,76523.4
"Chromis_jubauna",2785.35865250859,3680.49463177317,-21025.8489458116,75969.3677568789,1863.76251330963,-2231.06222323862,7805.44372357166,-14693.7239739116,58588.0359188734,-10396.9740751152,-18757.3894789219,24780.4534822515,44071.4424517341,1768.39129307566,2500.5993659588,-873.088234474622,-1968.17165978223,12777.1
"Chromis_kennensis",2783.03698358204,3674.20471781384,-21016.5056392775,74243.0514932599,2867.02479920467,-2032.93906977822,5341.43471312985,-11617.1107355721,53629.2947977412,-7335.47754336059,-18757.3894789219,23054.1660876399,41102.1916750252,2283.86802313156,-501.907983330793,-2149.74778837153,-221.527221225457,77645.4546896692
"Chromis_klunzingeri",2967.94929146238,4130.56908420228,-21761.1069083987,66138.7171364919,2658.32313189221,-2971.30374406065,9911.7549087844,-20646.7262973095,90623.7914326709,-12732.1139283538,-12382.84,34008.8265863812,63254.1593687006,2792.59057162299,-3972.98088718774,-2687.38314797574,488.146535308527,189443.6
"Chromis_limbata",2801.15550892879,3721.19187454583,-21088.9717735693,73255.3036047554,2851.91882550856,-1968.42720099748,5090.5385963185,-11032.7416346641,46040.3557918074,-7023.75554465815,-25496.2,20786.6595214724,36557.99963504,-76.3016285591649,-5106.09489700527,-5219.98011040379,3925.22833974594,36453.8
"Chromis_limbaughi",2819.7203684383,3761.20030882375,-21163.5335650936,74611.4860798554,2829.19844386642,-2387.81924200968,6917.87211041099,-14982.6163449784,52296.6023514344,-9294.48687222687,-25496.2,22956.3914258196,40304.1800135206,1705.12526610393,-687.73593906682,-3121.91798189534,790.301027253645,9129.4
"Chromis_lubbocki",2782.56294149441,3672.95793307848,-21014.582781304,75834.3140594301,2818.42030461696,-2046.5787081032,5478.0561553334,-11803.9583059265,54214.7056436263,-7505.23975539144,-18939.5193052292,23283.947542722,41452.7301492149,1651.67940794739,-282.887714294064,-3072.51833881294,830.120503679009,74130.5799359672
"Chromis_mamatapara",2632.46847439339,3303.35864792214,-20410.6893983409,87985.7950905544,-4050.75741675397,-8.23298657685256,6537.15544762707,-1116.60285436634,36017.3145186036,-10452.3406606072,-7646.83930522923,19273.0488098121,30556.2990260715,1509.41190095669,6603.10052112785,-3918.11118369504,1440.98542429463,59559.3799359672
"Chromis_mirationis",2692.89103762363,3455.29954057183,-20654.3921847891,78677.4988607852,4113.26516621708,-2165.22869563975,4028.70456741118,-11334.1834422518,57335.3918840034,-5540.23453204096,-11836.45,24013.4364588338,43321.3754329899,1569.2992674385,186.198940565437,-3039.41271009485,864.702029793048,74519.6490940827
"Chromis_monochroma",2783.25678131634,3674.82579519236,-21017.4055065692,75827.0562256173,2837.70312776805,-2046.28023153373,5445.68296006427,-11777.6273760804,54521.5836577141,-7465.00733039578,-18575.2596526145,23369.657410971,41636.4862494273,1646.27412614061,-258.245608610929,-3069.88678443544,832.301277069818,77517.5294433745
"Chromis_nigroanalis",2791.658498471,3696.03629641133,-21051.1974008091,75768.9646518928,1963.2347337115,-2221.44457798112,7603.9941618144,-14482.492938438,59424.5011191075,-10146.6535626637,-16753.8513896464,24948.3531073381,44572.3102834973,1570.65509795846,-86.2955528641702,-3071.49217624621,837.28025481013,25527.1
"Chromis_nitida",-37540.3829901129,46884.8400302666,-12558.8359039666,98709.9031067257,-1462.39846124387,-4296.48801250435,13828.4563389342,-28018.2273115085,94646.5127180105,-12799.9210347221,28780.78,33444.6433244865,68264.5925165972,1502.76551650881,8330.45229952133,-2342.63553758094,1667.17268062182,49203.7
"Chromis_norfolkensis",-54926.1699866717,65766.8226589838,-12377.10840821,98917.8816771375,110.58033017965,-3847.30179257236,9373.91885343475,-21899.4213040103,70184.0700958573,-7265.14964591867,10202.8689577579,26055.9136551561,53616.6984296403,1469.4832264173,6024.52687486799,-2806.87711424778,832.876083528262,58670.6560149827
"Chromis_notata",-37562.3771162917,46832.292671093,-12447.1039219167,98172.1267725039,623.090088963462,-3681.24139250987,7838.55057628745,-19721.861664635,59893.4718460089,-5357.4567711984,1824.8,22976.0949265013,47454.7766587011,1546.08366661778,6360.71847759759,-2799.50399267272,2213.45422122392,51024.1
"Chromis_okamurai",-37591.9628736378,46755.5004256662,-12327.3254507052,100655.903314827,1457.8192109173,-3579.08154452166,6055.7775099697,-17747.6113204462,62774.9065284898,-3142.44601647815,7470.77156329157,23689.1515728539,49180.1558999806,1582.87299007653,5766.73134156958,-2804.42325454321,825.432217296272,136624.3
"Chromis_onumai",-37592.3519729002,46755.0998261753,-12323.7684961312,100635.70151825,1288.15655906156,-3597.17797520082,6406.83587197435,-18123.9812773453,61864.9074581827,-3578.5273549462,6013.66069477077,23454.0422388281,48635.2583296194,1600.2139405906,5672.2652718863,-2815.83371738845,816.388366147878,116591.5
"Chromis_opercularis",-37582.7663755587,46778.820274434,-12369.9853428153,100523.541395481,-1033.88079452698,-4111.40736325418,12347.3037402756,-25764.9269910518,80550.5809065023,-10959.4319466411,16031.04,29311.7740848153,59824.0780403323,-496.430099056785,6202.20040528509,-2613.25794468068,1130.3943174493,9134.9
"Chromis_ovalis",-54944.7825446372,65719.3404260874,-12295.46180786,98981.7644116732,2940.67812783132,-3295.35214675571,2452.76157918084,-13285.4604621509,56061.2532077686,1334.22330921542,6013.70156332018,21452.0587818685,45160.0778256169,1685.02097307083,5587.00811364982,-2789.81033811466,826.81428401787,236516.353824281
"Chromis_pamae",-37601.072448339,46731.2883204145,-12288.416201598,97792.4653510956,845.227985406178,-3614.42173320484,7195.01250139335,-18826.0788069223,56193.5647585936,-4557.85769128002,-360.88,21814.8979892847,45239.3057986184,1109.59944560144,4570.65309545808,-2339.68321490775,1397.8604272068,51023.8
"Chromis_pelloura",-54922.1288280772,65779.3814952755,-12389.0282748238,98964.5208296243,172.80108124461,-3864.93081912008,9348.67516603974,-21987.9141023223,73339.304388772,-7233.73866740991,13481.0806948089,26963.0540982175,55506.02845255,1414.42686568145,6253.13640399113,-2786.11542969821,851.290862613402,81066.4225745517
"Chromis_pembae",-54923.3224536356,65778.1226165822,-12377.6332098254,99039.3776894135,-635.401998647647,-3991.2760760714,11191.6997294111,-24155.373374619,73715.5930891245,-9523.56995764057,11113.2094788933,27215.9152610591,55731.3501798553,1415.07921164092,6127.66286353896,-2814.04108739801,832.784676112512,10516.3781226861
"Chromis_planesi",-17132.2745371365,46868.6400708556,-51561.1265210533,93546.9346408547,-1318.68931628713,-4213.07826382561,13240.6272250363,-27063.3718651515,87630.025261823,-12069.6847179543,22588.3905210781,31301.5202960198,64063.1760638331,1188.22919523445,6959.27544457316,-2745.71901945351,895.617999621402,33939.9148555199
"Chromis_punctipinnis",-37750.8089846461,46335.800748598,-11684.182426606,100571.260256902,2311.81870514075,-3405.0825361036,3935.51784692354,-15078.7153801899,57799.1433393521,-508.056447283155,11295.4082629776,22043.8927555433,37707.2197655393,3046.96842171532,6214.36959193987,-657.752107134647,-331.337738195636,185799.5
"Chromis_pura",-54935.8737443075,65743.6780894009,-12328.7984691239,99017.77513788,510.666335409451,-3734.49381439965,8247.06939543839,-20356.5054504886,64122.5719106753,-5864.985814026,5649.36895775793,24224.4855576949,49987.1288378172,1569.18033377479,5684.22277631898,-2829.9509506656,809.582846723575,61867.8153126419
"Chromis_randalli",-37584.3928441864,46774.9277971181,-12359.5598272325,100627.877886935,157.411708053165,-3825.38172845245,9204.79920647993,-21637.3054949881,68409.285707483,-7055.0104731585,8563.61052107812,25556.0064409685,52553.9737943623,1498.50580742727,5909.08657416872,-2817.42877102657,823.586834926297,50324.4546896692
