"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Choranthias_salmopunctatus",-24689.7056186258,21569.8473127127,29596.4100625203,4603.40938555059,-4932.93125629662,752.096793084565,8974.51730893516,-9786.69089577635,31803.533590019,-9351.00895849209,-728.51930522905,10965.4629563722,12641.0815079193,-2713.70684339384,3542.79679998241,-151.593894285634,979.026558014006,2066.27398598198
"Choranthias_tenuis",-26373.215452526,23575.4332720912,29583.8822719793,4664.71788223678,-5867.49569589994,570.732114873294,11256.1703374167,-12622.7651685863,36365.7504627817,-12185.9249321285,546.389478921882,12457.9339524811,15372.8972623989,-2783.80163416407,3680.8630816581,-159.077094866781,979.91508057467,-57492.1579599268
"Choridactylus_lineatus",-13918.2056807848,19122.2581036015,-36241.6647203546,-99452.9155962977,1748.85151915337,1651.47871617529,-8554.2060748542,6153.84399161543,-17338.4990766525,9102.57793877436,3278.33687353128,-16537.2307688591,-24714.1640767852,13271.5065432743,-2372.81084854265,8029.07762752365,13375.034714697,177820.081633267
"Choridactylus_multibarbus",-13925.9381370295,19101.3164204373,-36206.3350243698,-99334.8111263051,1703.96926267939,1670.5693425794,-8563.28649841622,6277.34224474972,-20357.1370726147,9113.77037451107,182.129826307353,-17405.1269135879,-26521.7013107098,13322.9979902351,-2587.66186034973,8007.92928439152,13356.9589240185,157402.040442566
"Choridactylus_natalensis",-13921.298232452,19112.1589979682,-36226.0575094547,-99411.3330627601,1766.9307074089,1664.43057674661,-8638.59922018551,6296.71049388255,-18521.8248393166,9207.3469856781,2185.55895784377,-16883.7750317863,-25422.7331966099,13291.373404151,-2450.350070424,8022.12523197695,13368.8456950628,173023.5
"Choridactylus_striatus",-13916.9475977863,19123.956057098,-36245.948684241,-99586.8178244538,2610.37851537182,1803.53007280127,-10592.7498542177,8626.43260660436,-19775.6607727056,11635.4682123442,3824.73069477094,-17399.7364774581,-26173.516899169,13306.0968129712,-2379.18803601813,8047.19711843085,13384.0327255846,242232.9
"Chorisochismus_dentex",-6577.09556033878,10431.8316339981,-26211.6134554922,-66714.5372916584,8803.33388425579,460.521051014804,-22125.304046495,18829.7454499637,-100444.736767149,26272.9764430805,-11474.1891315364,-39837.8904301417,-79195.2586286309,17866.8944496062,-5154.14345854317,3373.33083730786,14087.8677384342,100171.5
"Chriolepis_atrimelum",1461.899147579,3595.59959863512,-28702.3395427767,-55984.9912527029,6415.11853563131,1885.72169561172,-29296.6752365126,22733.4334434762,-76276.2715160598,28445.0524760365,-9470.75965261472,-35224.3143988513,-42791.6993556862,23018.8715152836,-5515.71945324461,6796.39873620566,10161.015631885,101488.438000288
"Chriolepis_benthonis",1454.17448910688,22464.5963929136,-63336.3160039028,-63507.0184545118,7223.33204271853,2067.74354530632,-31377.1791108065,25421.3544849836,-82950.4925329441,31030.1770960355,-12931.2263524534,-37414.3819779026,-46788.1617667795,23129.0274676516,-5809.6826580542,6790.1163632081,10147.8461023703,151498.993816817
"Chriolepis_bilix",1363.8434159213,3369.73828202231,-28658.6386022701,-55778.4429314427,7488.73994325157,2120.99436786753,-32032.5619202223,26243.0488085292,-84667.9562490012,31844.5010803287,-14024.0096526145,-37850.2198713069,-47816.5637078909,23152.7484512746,-5890.66186619685,6784.61782720246,10142.2977821379,152259.844524125
"Chromis_abyssus",76759.8103262224,-81914.7479366425,-19919.4403285529,-168555.098443767,-11941.0393465662,2959.48880227459,-2013.46755405539,18511.9866102623,-54648.0374298624,687.348410270039,-16573.8315632344,-32869.6844016881,-31737.0540383622,23550.8966737977,-14952.3973810265,17257.8133280949,5460.45631805929,-14570.4
"Chromis_albicauda",59190.4702881526,-63045.5001076168,-19893.2161765811,-170212.214388966,-9866.74848628576,3330.03565221675,-6941.18655342675,24507.6919596182,-60980.7607082683,6809.86400946725,-15663.1824316978,-35099.9114353907,-35529.0360423828,23641.0210909048,-14995.0146173411,17296.3291125067,5478.71346782471,140331.900534323
"Chromis_albomaculata",59191.9928589055,-63042.1164988503,-19900.2376635055,-170229.457486099,-10317.5072166523,3251.22457688028,-5877.64013113707,23220.6952141281,-59791.6589757526,5488.42498788996,-16027.438263073,-34675.0319542627,-34817.0128251486,23624.9430173678,-14998.1672419462,17287.300969444,5473.97291276481,106338.081186054
"Chromis_alpha",76595.6448690659,-82352.8413194146,-19261.5815667913,-168981.98876749,-7862.54565611092,3674.04309539831,-11642.1424666522,30169.1668091582,-65321.2044084581,12650.8204135202,-11838.451736927,-36771.2619724916,-38128.0578394213,23441.258866154,-16614.2520870332,18170.9955600101,6101.16583903682,293229.3
"Chromis_alta",123480.992770804,-115198.917855194,-11069.7174908756,-108070.615884054,-12926.4512862088,1202.70764115997,5795.00151609543,19473.2141277125,-7518.33030256413,-6305.23159871341,-11474.19,-10906.9917452242,982.621545396385,7047.61885279784,-17224.4899319916,11283.9608087446,-3453.72383604749,134776.2
"Chromis_analis",123331.089051408,-115538.79514535,-10522.3929788809,-102315.826590635,-13195.8303669458,1376.73908927943,1772.05558096009,28905.7568158404,-9010.38184121581,-1307.10913807911,-11292.06,-11202.9735483952,89.1832551510297,4209.87606127875,-12802.0188253045,12031.8508971791,-2622.45416423904,264088.5
"Chromis_athena",123604.329471619,-114872.617721853,-11565.6548598284,-106582.71585625,-11324.9279639716,1533.46265551845,1799.71573886301,24519.7896448008,-18167.8602892374,-1341.33860784832,-18941.5203473855,-14121.4201058816,-5394.2292590158,6442.4945911104,-13931.6119285783,10628.7600680368,-3409.34396838562,221204.170556626
"Chromis_atripectoralis",123779.209681433,-114424.254751167,-12255.3912157702,-108166.702846459,-11585.9581931967,1325.73253618432,3107.30529819202,22259.2534010545,1266.56961595814,-2966.23522141659,-2003.43,-8381.04712502217,6242.92947131999,5439.74332483842,-11135.8614994485,10524.3067347528,-3537.64587936622,305978.4
"Chromis_axillaris",103226.735561556,-91385.5124546096,-11698.5177900637,-110309.38026117,-12655.0424660232,1162.15374020255,5530.0408599602,19425.1739985511,1798.125191415,-5976.47266654104,-3096.21052107812,-8180.52720600266,6561.21954384408,6213.99821361017,-14295.8691500058,10440.6125071907,-2925.10082990643,214913.4
"Chromis_bowesi",123628.764223783,-114815.439986517,-11656.5443217565,-108246.946278988,-10637.70474469,1590.41410457451,448.393443174589,25890.4569578259,-12415.4165348839,337.746956605154,-10199.2789578438,-12639.3834519408,-1949.71845138646,6439.69173334874,-14898.5250030526,10429.6366590428,-2951.23376323032,315783.845310331
"Chromis_cadenati",123629.620101034,-114813.245102727,-11659.9175733998,-108358.766732995,-9894.99327375681,1723.96687370211,-1319.49672756666,28045.1868387751,-14813.4192335805,2534.4492742039,-10017.1491315364,-13469.3147570537,-3385.62017092862,6474.59136975913,-14924.3693245425,10443.4426552563,-2945.07871228806,369723.9
"Chromis_chromis",123572.239738754,-114934.087363934,-11458.3113812448,-105380.185444559,-5029.26857737073,-2389.77100915886,8375.88196046591,-4438.00445109976,4581.52091931449,-9512.1160364861,4006.86086846359,-5458.40648280367,8227.90041240771,8265.00585753406,-18459.5431563438,7992.77625624103,-1766.67396041526,151167.9
"Chromis_chrysura",123487.031498159,-115177.086807597,-11099.4201410244,-108784.371162791,-5476.63644241507,802.838860244908,-4519.78595416816,24838.4306303043,-17424.4308778258,6510.79929464854,-10017.1484367656,-15423.8538934848,-4949.07123698082,5186.18655229348,-16218.7370439172,11853.0621407493,-3188.60773061539,457146.3
"Chromis_cinerascens",123612.334139826,-114859.447643608,-11589.9643585113,-108155.244244921,-9664.05847242774,1823.8290900596,-2118.55632467318,29260.6744148088,-22338.3945461612,3526.96924436863,-16573.8284367656,-15694.5259086866,-7891.51580210636,6600.37112889987,-15396.2619413823,10404.2019477554,-2981.10966512063,349689.6
"Chromis_circumaurea",123625.893146367,-114822.143239205,-11645.880642455,-105891.666942646,-12740.1305261966,1203.62362244651,5490.18940614587,19709.2384040566,-4836.45358907416,-5926.92336385366,-10927.8026053906,-9983.02740661568,2588.49513958886,4860.95743834476,-14384.9407974645,10235.8549432655,-3365.36384351534,164615.945310331
"Chromis_crusma",123628.874285566,-114815.060132303,-11657.0733304087,-108155.228605083,-11325.0259505499,1463.72843078983,2097.65660973769,23867.5020360737,-9836.71315923033,-1711.53705744555,-10017.1491315364,-11767.0051212206,-405.614312034407,6401.29426215876,-14850.0019936502,10419.1592046682,-2954.92197160896,267816.770198338
"Chromis_dasygenys",123612.758568089,-114858.365276749,-11591.64606667,-108107.60362616,-10401.4216196122,1696.04512826782,-383.754933702041,27166.2078036215,-20524.7062836975,1371.47233325639,-17302.3484367656,-15036.5132940097,-6805.49539285747,6575.85286269055,-15409.9435594252,10387.7942289894,-2989.9581405362,293229.3
"Chromis_degruyi",123630.099759521,-114812.628562637,-11661.1959815048,-106770.549214357,-11287.5626198819,1461.95948690714,2044.73033500657,23896.7095051931,-9016.09583447475,-1645.82480420117,-9288.62982630735,-11510.9059404897,85.7630154521531,6609.41550964538,-14817.2363159277,11104.8204690362,-5259.11077941071,273195
"Chromis_dispila",103206.445127859,-114838.051956132,27401.8839671231,-101157.1231631,-12595.8000775398,1232.94671579882,5132.61258889165,20159.1033575844,-5680.06194220403,-5482.37414548694,-10563.5384367656,-10232.6136642575,2083.35413882189,6336.45375326411,-14811.7383242521,10389.3256947728,-2968.68304127516,163431.650134305
"Chromis_durvillei",123629.522436671,-114813.669778821,-11659.3603785684,-108163.143234839,-11341.1111654268,1459.20679604796,2142.90517227942,23805.5857681338,-9594.20892940253,-1767.76413804381,-9835.01930522924,-11693.7784475997,-260.405178620395,6397.33076071246,-14836.4280233507,10420.1217713124,-2953.9737392493,267688.937033281
"Chromis_earina",123626.876808101,-114820.567724793,-11648.8087963411,-108430.829700237,-8728.61082681701,1937.85805443448,-4113.81724397586,31468.1225744032,-19053.4086635209,6006.39802238277,-10199.2789578438,-14908.76879512,-5924.48882345438,6536.89664100582,-14996.8287027999,10461.0993852648,-2938.52081431385,451682.4
"Chromis_enchrysurus",57523.0522765239,-17499.5191385675,-77624.8573729367,-109931.804595504,-16238.6236048364,4599.10181261634,9851.02414413604,11604.7647214289,-46619.1399561294,-14492.4134334918,-2549.82,-19109.4148086597,-59385.5544931832,17779.823082843,-5586.23181854734,-547.363248208349,4302.71973135852,-45532.5
"Chromis_flavapicis",40426.9612394742,-17106.0320994626,-49479.8097031534,-111523.290277247,-15368.5315804085,3772.75676333075,11976.7903293332,4937.35040930437,-27319.9335466199,-17133.7923930827,15663.18,-13968.4014211802,-47829.3666548279,19067.7691084236,-5806.30170540511,-36.4512942458498,4118.5587676585,-22247.293685089
"Chromis_flavaxilla",-2771.06492828067,-3653.71333746504,20975.4075167565,-75857.4737783969,-2156.0484856924,2108.81912645777,-6812.23171774901,13198.9773354137,-49772.6954936787,9164.92942258463,25498.2,-22107.9762678022,-38785.9483746689,-1734.81567155051,710.011205314909,3123.72311991265,-790.180631465665,9106.5
"Chromis_flavicauda",-2780.18463876744,-3678.45215954302,21012.67366567,-74918.6402498841,-2827.36489272004,2041.55096378857,-5442.11811924507,11750.4592542963,-53943.535590887,7462.54125107482,18759.3894789219,-23167.153682979,-41283.4134701583,-1741.24589486017,881.760874293491,2960.92554591971,-806.77940078725,-74673.3
"Chromis_flavomaculata",-2785.53145240393,-3692.53923045844,21034.296620027,-70511.5023144871,-2347.75071311954,2117.34741177743,-6539.28348898611,13044.2752227201,-54778.7290684098,8825.69954910767,17484.48,-23319.0838672812,-41783.5222053966,-1948.97277381944,4124.92768840152,2310.77845074986,-348.223031986103,-41889.9
"Chromis_fumea",-2772.86716245112,-3658.03590412257,20982.6585671823,-78905.2396527577,-2468.25902451296,2084.18232981108,-6203.55148480411,12587.79442471,-51973.7897895486,8408.64506628882,24223.2912158489,-22846.3835214566,-40103.9430828042,-1447.04278939259,-2998.42470718701,3658.260545489,-2080.78914781173,-27319.5
"Chromis_gunting",-2779.68411402604,-3677.17110950986,21010.6595654275,-75827.9286659957,-2701.9402020667,2068.83567457503,-5760.85442948706,12158.5643447095,-54800.5052586355,7858.59915600934,18759.3894789219,-23473.2291299083,-41796.5588864923,-1643.54407701142,262.505095553339,3073.25938997459,-831.185892183226,-66810.9599005172
"Chromis_hangganan",-2780.03899406071,-3678.12463206286,21012.1029552577,-75821.0366361332,-2735.4318183669,2064.34611920088,-5687.67579606884,12075.7224177193,-54870.9512041939,7767.66763926305,18577.2596526145,-23487.6975933,-41838.741451572,-1642.06292095306,251.422881549334,3071.54004584384,-832.439803437378,-70203.8294433745
"Chromis_hypsilepis",-2784.07272239481,-3689.37692928283,21028.8091498732,-75970.1525457824,-6540.6227553714,2669.06452275428,-2586.38766297227,13090.354676745,-61699.4725801863,3351.94087377627,12931.23,-25355.5270392008,-45927.5989699724,-1533.99388926657,-155.004211623726,3040.6669314652,-862.077159061187,-171202.2
"Chromis_insolata",-2767.88268905734,-3645.2802320758,20962.6005630384,-75802.1174497539,-3359.99662902326,1889.68994236518,-3934.91186138956,9681.17224886727,-45590.6009800733,5589.88142327693,25498.2,-20679.0213378465,-36281.7463805816,-1795.67055517611,771.331347067277,3104.5409721363,-797.90270500365,-76494.6
"Chromis_jubauna",-2782.17503035286,-3683.87755092589,21020.6838625545,-75949.351750823,-1863.74679620826,2230.51889401065,-7803.08623127171,14693.0828147133,-58581.5303898017,10396.0175258696,18759.3894789219,-24776.772236341,-44060.6041159267,-1769.40786815288,-2501.96122500339,873.132755206807,1967.17867770002,-12749.1
"Chromis_kennensis",-2779.85331501743,-3677.58752275139,21011.3403692878,-74223.1301145751,-2866.99710162977,2032.3987726923,-5339.10948709297,11616.5125438802,-53622.9119212909,7334.56108647532,18759.3894789219,-23050.5285296704,-41091.426782484,-2284.85846222325,500.383453086085,2149.72155007134,220.629867310188,-77616.9546896692
"Chromis_klunzingeri",-2964.75575268007,-4133.9276144785,21755.9019218373,-66119.2401334482,-2658.36758322836,2970.7039647461,-9909.0468585833,20645.4838146504,-90615.5264016724,12730.7372987361,12384.84,-34004.6201965899,-63242.267459256,-2793.54995684712,3971.24416391803,2687.32428249165,-489.007251256792,-189415.2
"Chromis_limbata",-2797.97178003296,-3724.57453100552,21083.8062608284,-73235.4380407634,-2851.89504330234,1967.88703820756,-5088.20763041033,11032.139924512,-46034.0393595221,7022.8319557109,25498.2,-20783.0463450063,-36547.2745286562,75.2473806084511,5104.30881058819,5219.78581474531,-3925.90244794025,-36426
"Chromis_limbaughi",-2816.53390878957,-3764.57624606481,21158.3570645901,-74591.5446617686,-2829.2273872336,2387.24626934537,-6915.31601754468,14981.643483895,-52289.7231221452,9293.28355236956,25498.2,-22952.5840350447,-40293.117909446,-1706.15674573484,686.230054004939,3121.83981912566,-791.141107895625,-9106.5
"Chromis_lubbocki",-2779.37928037759,-3676.34075634543,21009.4175412815,-75814.3053231615,-2818.39614967813,2046.03741495256,-5475.72096341706,11803.3464785219,-54208.2773185506,7504.31091542885,18941.5193052292,-23280.2933458583,-41441.9380424532,-1652.70477623834,281.375958239599,3072.44148629766,-830.960068923637,-74102.2799359672
"Chromis_mamatapara",-2629.29305388638,-3306.76176323286,20405.5573137693,-87965.1192036857,4050.40443445103,7.80360435854375,-6534.7621081708,1116.57779293574,-36011.8852816538,10451.2500164882,7649.45930522923,-19269.6148226076,-30546.1051641282,-1510.44508013526,-6604.2342169959,3917.98790574631,-1441.79145133125,-59531.8799359672
"Chromis_mirationis",-2689.71302429625,-3458.69626874663,20649.2496686037,-78657.3337440052,-4113.13583023814,2164.69052947181,-4026.54508316182,11333.7291198273,-57329.3112336888,5539.53301997207,11838.45,-24009.8991176157,-43310.7915106905,-1570.32056847458,-187.714167480116,3039.33578397466,-865.541655884825,-74491.0538180296
"Chromis_monochroma",-2780.07311926268,-3678.2086161537,21012.2402627772,-75807.0478733811,-2837.67616592351,2045.73944919047,-5443.35447548118,11777.0237488259,-54515.1651000052,7464.08682461248,18577.2596526145,-23366.0065548815,-41625.6999912754,-1647.29935067629,256.733706758814,3069.80997941553,-833.140823069412,-77489.0294433745
"Chromis_nigroanalis",-2788.47454179429,-3699.4183923031,21046.0309715578,-75748.9596584788,-1963.21073970993,2220.90228928686,-7601.65445908529,14481.8716038995,-59417.9594380833,10145.7191178026,16755.9613895415,-24944.6659807161,-44561.4503002319,-1571.68238787335,84.7915239116632,3071.41604195798,-838.119192188119,-25498.2
"Chromis_nitida",37541.3520221329,-46885.8525143944,12554.138101389,-98688.6382313776,1462.2405371126,4295.83617892215,-13825.8035202102,28016.9112747217,-94638.4387654566,12798.8764830804,-28776.54,-33440.6075513698,-68252.6721847571,-1503.78969940204,-8331.52063035733,2342.59722028504,-1667.9680760749,-49175.1
"Chromis_norfolkensis",54926.1852569179,-65766.7964039707,12372.4174655087,-98896.6055806431,-110.703969184804,3846.66188185282,-9371.37223263888,21898.2585844515,-70176.7783155255,7264.23705023343,-10199.2789578438,-26052.1112927742,-53605.2464553623,-1470.51837753253,-6025.69308542135,2806.81479769317,-833.715547726569,-58643.1977849769
"Chromis_notata",37563.3445014624,-46833.3091188753,12442.4139311994,-98150.8933482125,-623.201842731052,3680.60473874645,-7836.03702822301,19720.7438990378,-59886.3432177456,5356.58526994867,-1821.3,-22972.3440438203,-47443.4223783873,-1547.10959477,-6361.89993195102,2799.47797754901,-2214.2834703424,-50996.4
"Chromis_okamurai",37592.9301212354,-46756.5172046572,12322.6361125619,-100634.531550469,-1457.93840503269,3578.4437053151,-6053.2469024262,17746.4733950218,-62767.780234503,3141.55331801756,-7467.33156323435,-23685.3967444283,-49168.8030174102,-1583.9054081307,-5767.90819768557,2804.35999713691,-826.272521726493,-136597.5
"Chromis_onumai",37593.3190696536,-46756.1169683425,12319.0798735116,-100614.330999893,-1288.24924063607,3596.54557570955,-6404.37124416996,18122.9265570749,-61857.9452015108,3577.716639437,-6010.29069477077,-23450.3397994059,-48624.0036710906,-1601.24378318368,-5673.44841708281,2815.77044981611,-817.228889052048,-116563.2
"Chromis_opercularis",37583.7339877708,-46779.836175644,12365.2942751313,-100502.176436885,1033.77157400353,4110.76993358061,-12344.7909635573,25763.8050577904,-80543.3252498989,10958.5614038255,-16027.44,-29307.9835067756,-59812.647696612,495.395408656809,-6203.36655214317,2613.19590467943,-1131.2336386363,-9106.5
"Chromis_ovalis",54944.797431294,-65719.3150859795,12290.7727748652,-98960.4843663888,-2940.78595143898,3294.7166953349,-2450.25950273755,13284.3587340469,-56054.2010384246,-1335.08055643245,-6010.29156323435,-21448.3288158286,-45148.7693282037,-1686.05218315999,-5588.1877764222,2789.74710945143,-827.654668997692,-236488.769210587
"Chromis_pamae",37602.0395674474,-46732.3054087582,12283.7274729385,-97771.2513412346,-845.334882809731,3613.78705407857,-7192.51521637296,18824.9854311815,-56186.5790708944,4557.00639763292,364.26,-21811.1899816899,-45228.0371098051,-1110.66206546834,-4571.87184296598,2339.6484781931,-1398.66695887494,-50996.4
"Chromis_pelloura",54922.1438212865,-65779.3559010276,12384.3387113627,-98943.2418812249,-172.91329801822,3864.29412900518,-9346.16071616523,21986.7954321476,-73332.1856608203,7232.86604561845,-13477.6206947708,-26959.3040220826,-55494.6801004521,-1415.45917050008,-6254.312330036,2786.05245439849,-852.130991820581,-81038.8730674377
"Chromis_pembae",54923.3370632551,-65778.0979372387,12372.945556018,-99018.0947922267,635.305597292305,3990.64384526111,-11189.2298239478,24154.3156959793,-73708.7139724777,9522.75268439014,-11109.9294789219,-27212.237581362,-55720.1453048121,-1416.10757542825,-6128.85224182067,2813.97719998846,-833.625726102425,-10488.7022317164
"Chromis_planesi",17133.2436408204,-46869.6523825501,51556.4283785335,-93525.5809033137,1318.49554933062,4212.41956272204,-13237.8872846822,27061.9478920461,-87621.7883673293,12068.5319135603,-22584.1205210781,-31297.4296815432,-64051.158163852,-1189.27987007503,-6960.39018550202,2745.65994004537,-896.454069502764,-33913.8148555199
"Chromis_punctipinnis",37751.7760310942,-46336.8180118856,11679.4940426077,-100549.886584081,-2311.92947485039,3404.4470205772,-3933.01074626714,15077.6094600038,-57792.1386489238,507.192957243337,-11292.058263073,-22040.1747402183,-37695.9396980659,-3047.99884279464,-6215.55320101536,657.688402413902,330.496976915322,-185772.6
"Chromis_pura",54935.88848179,-65743.6531050899,12324.1101787746,-98996.4935569527,-510.768008563873,3733.86009715645,-8244.58464185774,20355.4274413643,-64115.6129236994,5864.15009128641,-5646.02895784376,-24220.7837458838,-49975.8761371524,-1570.21001123748,-5685.40767052769,2829.88736729226,-810.423589786317,-61840.1815495683
"Chromis_randalli",37585.3602269364,-46775.9442507281,12354.8698479978,-100606.507906823,-157.532775883516,3824.74302120629,-9202.26187082994,21636.1571663269,-68402.0913678225,7054.10941470687,-8560.11052107812,-25552.2315249034,-52542.5801666658,-1499.5393651209,-5910.25912272036,2817.36587515623,-824.426809130567,-50297.4546896692
"Chromis_sahulensis",54937.4749269097,-65739.9751018426,12315.9047870795,-99008.2584615196,-633.939132107551,3705.05102465487,-7922.94915060981,19935.7788803969,-62940.1889386562,5464.49915896049,-4917.50965261471,-23857.4817211884,-49272.0431995743,-1589.16224324213,-5627.93075248995,2832.61896283192,-807.085392094142,-66561.2294433744
"Chromis_sanctaehelenae",37587.2080292171,-46771.3974159953,12346.3329490524,-100564.201189675,-664.824702250085,3724.4199866395,-7955.86543986267,20079.2914659278,-65702.8036413045,5505.40640395802,-7649.46138954153,-24677.2974548431,-50926.2712225318,-1541.38899029823,-5819.96656327427,2814.709410406,-822.71509018818,-81387.4799359672
"Chromis_scotochiloptera",54941.4738915051,-65727.701710839,12302.9251745588,-98982.2064548097,190.572456771018,3810.14189686437,-9701.70069891617,21924.9642130084,-60560.2391109249,7674.5805532727,182.128089380352,-23310.3368022982,-47846.9474445727,-1637.93138580487,-5309.49724565206,2876.64121143416,-773.725957802501,20034.3
"Chromis_scotti",37597.3211557991,-46744.2006077191,12304.4728654533,-103108.120385292,-467.371592184846,3707.01385762617,-8200.2466037049,20157.9754541171,-59992.029782443,5809.05160451817,-728.521042156237,-23117.7667779068,-47506.7075870239,-1268.76878113802,-5571.29580274209,3295.90533942455,-207.301170712235,-29140.8
"Chromis_struhsakeri",37604.2878330408,-46726.2788607569,12277.5367494582,-100589.548007739,-4583.9916253858,3011.03719811682,1411.29118039641,8626.84761649783,-52102.8219135743,-6132.91698399116,-7649.46138954153,-20033.1585048108,-42782.7159204585,-1737.97429520364,-5622.63876722146,2754.5026457561,-846.851468076155,-359696.394560058
"Chromis_ternatensis",37672.2137374914,-46577.8117792736,12028.7234854412,-100070.92362366,-6704.70754647688,7191.95164319302,-13000.7160988109,45092.0052579444,-80444.4063403111,11773.4845103476,910.649999999997,-29721.6539569031,-59753.4201872409,-2253.47657002055,-3453.28388814949,3184.62793169341,-1723.61697471717,7285.19999999997
"Chromis_tingting",37582.0638901852,-46783.8798123879,12370.5059529188,-100556.238391766,-162.772562728692,3836.58851276074,-9244.39720548131,21740.5533764498,-69877.9456257221,7106.4645640171,-10017.1491315364,-25979.6478561477,-53426.3081779238,-1474.46305602188,-6012.22839930392,2807.7277516253,-832.793912860661,-58769.6986017287
"Chromis_torquata",37553.8838967257,-46851.7008732494,12504.178466035,-97832.3359959154,2908.319756181,3789.69798570102,-14591.0823127374,25046.9527679267,-92584.4892154125,13010.7558691614,-6374.55052107812,-32625.0726589066,-67022.7784944569,-1025.63633179259,-5099.91654261668,2379.17702198628,-733.678510749462,-66689.1546896691
"Chromis_trialpha",54920.6931582593,-65784.5668906837,12385.4212047488,-98999.1609237424,957.614466004301,4055.7024957739,-11986.8429641586,25155.9076648277,-75574.7739394653,10513.7786009775,-11838.4486104583,-27811.2998781972,-56837.525405112,-1387.20991000544,-6196.29021613713,2814.24079050515,-835.766170718916,8363.69391146587
"Chromis_unipa",54930.3834679518,-65757.8105567881,12347.7988153581,-98962.7296703964,303.063661858299,3890.00240476734,-10223.9004349568,22808.437327514,-67873.647750911,8323.36931077386,-6556.68243169795,-25456.2648138711,-52226.1554199521,-1513.5300663022,-5790.31038416007,2836.44635599004,-810.608540123808,-9106.5
"Chromis_vanbebberae",37584.1007153199,-46778.9764392579,12360.8443113446,-100576.26378133,-242.786335854192,3814.02801673117,-9019.03753693952,21431.9846699386,-68665.7120750454,6826.44450027176,-9106.5,-25613.3827188705,-52700.4338314661,-1494.40136250689,-5944.17138546656,2812.34226085709,-828.13552600522,-59409.0947050633
"Chromis_verater",54949.20617709,-65717.3556412217,12279.3179319551,-98810.4940759794,-5064.80267059899,4485.20001034771,-4100.99773602213,21810.238236317,-48595.6987827372,715.876338621792,-1274.908263073,-20024.2996539625,-40682.6826324679,-1770.29017730278,-5257.47213250966,2816.62823480303,-802.635708111038,-134776.2
"Chromis_viridis",37573.5209364153,-46823.4270422632,12416.7742350426,-100317.519916457,-3711.15664681838,5808.08258331662,-11928.1739681064,35821.9931593213,-70577.0760411779,10440.9413620266,-10199.2803473855,-27326.9482570934,-53844.9436090464,-1417.0772296516,-6084.43665458677,2820.03319448588,-828.882505643841,20034.3
"Chromis_weberi",54930.6099753269,-65756.5271204709,12347.0983581301,-98978.3284240694,-149.138495759309,3747.58018952113,-8886.70995759086,20925.5392550118,-59314.298077529,6661.95729742145,182.128089380352,-22882.6248723143,-47100.8889295331,-1816.19840118812,-5125.12490364596,2339.62154463591,598.08835099833,-3642.59999999999
"Chromis_westaustralis",46222.8371144126,-54798.1256410067,5029.38906458677,-65000.1671947004,-8205.68778835979,1141.80861027202,20876.1833054135,-11457.1553350015,31883.6223606479,-21409.9676537393,-12931.2313895417,-5515.39565667835,68203.9736206989,30246.0201313445,8967.96598899019,18152.6087940331,4864.24569292991,-183951.3
"Chromis_woodsi",42925.2544263455,-50129.8253528597,5059.23420692957,-65436.7711650388,-6898.24807361399,1346.2553068249,17894.4162116472,-7949.8839054073,31255.0279145518,-17705.1431837863,-9106.5,-5934.96559686137,67827.5788595633,30243.3327945058,9173.51406249176,18194.1940898673,4892.64306043603,-69209.4
"Chromis_xanthochira",63423.7934036797,-73314.2230233257,4710.74611439534,-63443.1509151871,-5630.97746714803,1568.99048695772,14899.5655959391,-4321.32204669304,27504.1424625473,-13984.1965226859,-9652.89,-7151.7106870554,65581.5761863446,31282.8935507478,12009.4072220674,18366.5748547807,4528.77622234615,21843.2757971768
"Chromis_xanthopterygia",46552.7948068063,-53925.8067600635,3700.27808277719,-64813.0100688988,-6236.53224597551,1413.8236548662,16538.5004342582,-6510.38519177348,34451.3699602587,-16020.4654202601,-7285.201736927,-4915.08983580989,69741.5207782638,29174.760434562,14048.4938763397,16819.1667041836,4337.18810591438,9576.06335836978
"Chromis_xanthura",46169.623469995,-54936.7724716449,5244.72180224867,-65040.1202839935,-6594.06983035076,1347.33303551487,17398.9209494297,-7568.13473306565,36747.9485729539,-17089.5623064355,-1639.17017369265,-4449.90592361658,71116.6922967326,31036.2955046825,7988.3921543042,17693.2244700889,5989.54937742207,-14570.4
"Chromis_xouthos",63350.4719433951,-73506.4497836302,5006.28349905944,-63482.5916503172,-5820.08075951969,1506.09187582861,15472.9893740829,-5139.85062517782,31711.9303536266,-14696.6336546897,-5099.63947892188,-5964.09455423042,68101.1649912395,30226.6285604926,9400.80956332795,18238.5971740061,4922.89909379585,26253.1511720211
"Chromis_xutha",46221.0705407291,-54801.6842234888,5037.86766252446,-65068.0131747222,-5534.30335938103,1587.88423211527,14662.9473573751,-4026.45578308162,27286.2800103061,-13690.096604673,-8377.98069477094,-7323.78503102821,65451.1262587942,30300.3089118863,9153.69677472316,18222.7676803648,4906.44861159983,30962.1
