"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Dipturus_acrobelus",-14242.4178107638,12848.0780415527,-3556.59231269149,-133473.103255271,11603.0929165575,-1454.51592770124,3100.17380803549,-20524.6544471752,57631.4276541417,-6955.35602897577,-10199.2789578438,9428.1300542162,-129933.240189741,20158.8480299766,-3367.96056771619,7138.10320684032,5554.75641351259,-9106.5
"Dipturus_amphispinus",9381.9513807347,34648.7977518501,-43633.8378721037,-58675.3993067067,3693.95698205554,1940.53032498741,18152.1827115306,-29745.9275329162,97359.9907929079,-26282.5149624653,5828.15878415112,33827.9969017328,-111629.345919757,-4125.95556972509,1343.45543822561,-232.618461689021,-7858.7321667063,-302217.615452196
"Dipturus_apricus",15630.0673664322,-15075.964422901,7977.80877828466,-50630.2373005347,11117.593305354,2981.62898364622,1736.50399147209,-10958.6323634837,86076.115597734,-5885.56057417554,7831.58687353129,30510.9880417824,-118387.023330939,6188.03257053279,6774.81039427733,9819.84004650728,-17374.5168115684,122121.920798969
"Dipturus_argentinensis",34867.7965578946,-35597.6201563078,7978.78182626362,-51217.5710395849,9298.95824698327,2660.58466648953,6039.00605057789,-16174.142938711,91557.0587192175,-11230.8614251507,8013.71808938035,32370.5785593528,-115103.127859583,8916.37705285506,7797.89269749822,11192.7438295275,-18487.4363214439,-10927.8
"Dipturus_batis",15975.5231827447,-14197.4467285527,6534.75493364437,-60781.1172688182,-4644.07248015777,2464.6707946501,18102.2417014024,-26496.4734694865,123329.166596787,-26217.6803483532,3460.47138954172,42333.1465638992,-111286.505316195,5766.52189010328,6923.68958578731,9724.09378832909,-17422.1294059873,5463.90000000001
"Dipturus_bullisi",15638.6226639508,-15054.9590028017,7943.34356180982,-50773.3620041122,11320.4392720986,2989.69699069832,1374.73784266438,-10635.2212976431,88731.2466389468,-5436.00509466492,11109.932431698,31245.0817065751,-116796.458433523,6141.15501795392,6994.36075175142,9844.79674579012,-17354.3026501389,154810.5
"Dipturus_campbelli",15632.2977287031,-15070.7532600108,7969.35553444215,-50738.0962530938,11725.272156057,3085.57827797906,312.976848701792,-9246.50729931329,84713.2241302678,-4116.93428820222,8560.11052107812,30006.1688898665,-119203.639025901,6206.58515761628,6794.35627303451,9834.92046588791,-17366.2386162888,169380.9
"Dipturus_canutus",34872.2300775551,-35587.0246658423,7961.7198800639,-48670.9756869901,10334.8586639094,2824.90338530973,3666.97791267592,-13374.1522303321,90541.3922833027,-8283.49958053942,9470.75965261472,31974.3329368476,-115711.345129969,6116.93041849074,6932.88319842428,9816.47836684429,-17370.6026770103,72852
"Dipturus_chilensis",15430.1233177232,-15585.1409814737,8813.34562670989,-44026.980616389,12993.1407093304,8584.59532955303,9317.27061897061,-3267.3450943528,83233.1020355029,-8127.67542183937,20034.3019106196,28846.4131708723,-120090.06419688,6158.91726943829,7471.80290796777,9896.89403592499,-17308.5097193888,27319.5
"Dipturus_chinensis",15963.0371480207,-14228.3815479712,6585.85081795618,-62410.1550896732,13147.7749117677,2178.15891816061,2749.58461148987,-15980.5020269413,62123.0684492422,-6069.54022835828,20944.951736927,21502.9812107065,-132738.866863739,6575.32318045118,7035.5153229357,10192.8043634824,-17181.8293907802,-11311.8932410074
"Dipturus_crosnieri",15631.0690972692,-15073.8207501557,7974.40755661528,-50588.494945309,10745.3252872405,2911.25576757317,2637.03198491803,-12069.0111433309,87735.602149136,-7004.17523339265,8195.85086846359,31059.1339130654,-117392.912335591,6162.65967178653,6819.68512644625,9815.83787947127,-17374.9505300215,97805.1297464522
"Dipturus_diehli",15640.5415104317,-15050.3907865146,7935.90073172987,-50580.8422517533,9701.57583573566,2687.78785999918,5273.88663395585,-15430.3796424464,95285.9995527095,-10280.4352552348,12020.5815632344,33438.5595423087,-112870.596033368,6042.30287031483,7142.34607267478,9823.28006304252,-17360.1050697809,44762.2729881458
"Dipturus_doutrei",15631.6771845098,-15072.0646885848,7971.42987821038,-50520.6527982288,10158.6810457108,2801.97787833821,4049.01497055772,-13803.425112646,90137.4602925386,-8758.145134008,8560.11191061965,31861.2261330443,-115953.299277254,6126.02039507481,6875.74177704223,9808.22795118017,-17376.7480115746,58281.6
"Dipturus_ecuadoriensis",15625.1623610418,-15088.4309412606,7998.41953280735,-50574.5795448801,11255.3063681509,3024.81576859168,1330.03846868309,-10385.926526422,83535.3386291921,-5380.27186960242,5828.16312646871,29748.2087805703,-119908.746342256,6230.19555405581,6627.01439476025,9808.92684591648,-17385.074832874,120939.763314788
"Dipturus_flavirostris",15633.6154542536,-15067.0251204774,7963.05800941768,-50639.066635843,10811.1967779845,2913.71274217567,2519.9224715419,-11964.3982798788,88623.6024035742,-6858.51412396546,9288.62982630735,31304.8740153451,-116860.053889162,6146.67607641195,6893.00316511258,9824.1481987132,-17368.1264657234,108635.676344932
"Dipturus_garricki",15637.9757324667,-15056.6604925073,7946.17682836474,-50663.6376434268,10577.2080236554,2856.34430248669,3142.50211269525,-12787.8279641338,91125.8244275585,-7632.36195653985,10927.8026053904,32073.7218962614,-115362.407524762,6106.28188746769,7020.17271531372,9830.97808329092,-17360.4237208382,100936.704954159
"Dipturus_gigas",-16875.6042293092,29893.6087969557,-31960.4527759136,-83575.1012396519,25430.7092696542,-1070.13482490031,15209.9148659046,-15210.6144388788,40497.3550592713,5768.44938341903,9835.01999999999,17567.3817852114,-169915.336996313,-8738.60605600629,-2017.70310460049,377.638909063723,-1375.6877323421,-111099.3
"Dipturus_grahamorum",2121.05119623904,27583.9449037121,-60986.511620465,-84881.4604187443,18949.4734285043,1671.94390430298,6848.70411882677,2258.80946986745,20598.6881486332,6896.31027464509,-3096.21034738547,11825.8094113736,-180089.680814376,-9802.18269406177,-6237.28527759777,-799.036971450537,1424.95915477421,-49175.1
"Dipturus_gudgeri",14255.299692065,73132.1962179681,-101350.706040358,-76498.4280084189,9742.45088533142,3154.6177283303,3214.10450947636,-11013.08847245,63973.4884590117,-7720.86411546639,-3460.46583137504,22681.0054669378,-131619.338803703,-1318.38583807185,-2153.78503119586,-155.758889386283,-7866.58390009796,91065
"Dipturus_innominatus",14233.4106325012,73075.3156618396,-101255.821497744,-75613.8381970978,8688.57697771675,3176.16141567587,4823.35842314113,-12099.9162946972,67407.2118759739,-9720.30890348632,-910.644789218822,23731.6951512853,-129563.091489134,-1380.87687222384,-1953.14302721537,-152.848520596939,-7857.86444692525,47353.8
"Dipturus_intermedius",14274.1891255133,73176.138975862,-101417.021089042,-76619.6756733278,8796.39007372386,2918.33644067536,5748.42869096768,-14376.3016145466,74736.7166364659,-10869.8900516575,3824.73069477076,25975.5791593656,-125173.884516969,-1493.77041928688,-1593.39637859595,-123.975546501786,-7831.35328666285,64134.3470398209
"Dipturus_johannisdavisi",-68813.7832257398,70312.8598219537,-1952.74015088968,-39668.8632908697,5049.84506133569,-238.696474268824,2488.79794351112,-7358.05578985433,30276.8045767425,-7651.26451069052,7831.59034738547,15877.8421973941,-153889.783848616,-7303.15814243686,7308.67446628309,-4128.94014216074,277.272720526652,-113081.960183072
"Dipturus_kwangtungensis",-68775.8857015932,70407.8938615965,-2113.75049433447,-40877.6400024511,6925.62128182473,-383.868190834561,1458.23009868177,-9441.34704976442,38058.5134256937,-6371.72162459893,4553.24895784376,16961.8720221998,-149231.795955817,-7324.66116050757,7143.44554111375,-4165.18350404868,252.069777157797,-118384.5
"Dipturus_laevis",9144.55155048077,-12486.4247191849,24060.7706883236,-79192.2416952595,4832.36647601762,-2052.7625343766,16631.2830508313,-16052.1033523832,99158.773727548,-18336.6409376213,3278.34,32222.6554206937,-134539.208905318,-8749.24642063368,14415.8344514143,-8736.26312514495,12976.8323966427,-198521.7
"Dipturus_lamillai",9260.03718415392,-12189.0884355549,23575.4700224017,-76891.7663891398,8301.47700453,-2709.41821189484,17476.5870397154,-25928.3882847777,98840.3358929436,-19387.2771389034,8377.98069477076,33098.1308707082,-134730.864219121,-13167.0441617249,6485.22626857631,-11448.0817079943,10693.5926373197,-279173.320298281
"Dipturus_lanceorostratus",-58601.9676100932,59067.2515369112,-2926.1763437674,-60217.1720564846,7301.79847496939,-1119.53283072868,17688.4820859044,-24092.2433642876,67547.7272322621,-25142.312292561,6010.28861045828,24432.2137275946,-120284.226546465,2555.50490207469,7716.25343012638,1464.23885261322,-8747.65175107534,-259170.287608771
"Dipturus_leptocauda",6068.41957430743,-9342.37103258827,5961.60584661193,-102429.834221153,11062.2568343285,-3309.56889440748,667.992100072103,-12424.2447417745,60222.060145202,-5948.49279938107,3096.21138954153,15771.6428795834,-135419.635014796,27341.3179371389,-1435.08521463235,4685.09016537188,159.580777675197,136597.5
"Dipturus_macrocauda",6074.7691120458,-9326.62476235622,5935.63737883547,-102063.208923649,7676.12377137054,-3949.20149359481,8857.69837651523,-22526.6710918088,74952.6692276525,-16123.0986557143,6010.29295277607,20654.9623789716,-126595.239645295,27116.5946773207,-1054.67736141059,4646.63933404829,153.40929763959,-87693.238213879
"Dipturus_melanospilus",6068.7927645133,-29861.9298285772,43021.616938168,-94264.1062871021,11033.3791624417,-3321.43125861323,765.313387874624,-12571.3490129029,60862.70441349,-6069.66235502439,3278.33687353147,16081.8032925647,-135036.17386608,27327.0896822775,-1410.61121398528,4682.81257863294,159.228806400826,122523.540061644
"Dipturus_mennii",6105.6295430879,-9251.89198270995,5811.78875226522,-106485.014216786,9686.25055176317,-3659.80169491822,4381.68813129028,-17375.3455526875,77224.2657684481,-10562.6308244681,17484.4801736926,20774.9818088103,-125237.076360574,32344.0093452533,-917.094022478383,5865.41192037342,-1155.89521106698,109433.749490713
"Dipturus_nasutus",5914.03087365295,-9735.05103321831,6606.04066112339,-97691.7226886609,9204.04702485625,-2374.4431358625,-316.84335522008,-5968.85817588157,50479.3070222509,-4725.13089267727,2185.56104215624,12550.2367681463,-141257.135449441,27455.6560288395,-1580.04272408147,4669.3756489144,148.491857042838,91065
"Dipturus_nidarosiensis",6056.01057706379,-9373.4114258149,6012.70594283011,-102062.82579361,9639.74656145318,-3526.0794535057,3886.47656365505,-16182.9964894921,60306.7307870473,-9947.3119349976,-1639.16843676565,16051.8536915821,-135369.845133734,27351.3534933074,-1693.59405286042,4629.80232364459,122.635307162719,9106.5
"Dipturus_olseni",6075.53956534245,-9325.11311978654,5933.0102243723,-102738.725202944,12639.8225708079,-3046.74567232944,-2996.91590670813,-8049.2137110036,57380.0885863328,-1395.86539589531,5646.02895784376,14664.4795866443,-137123.829514082,27378.0117254085,-1338.09322725084,4728.7472586438,184.742340487804,262538.869741585
"Dipturus_oregoni",6078.67871349323,-9316.97748533316,5919.71054371527,-102395.98690377,9736.99861077023,-3587.34078985534,3990.55494360751,-16636.2388932529,69123.1920187897,-10076.6904428256,7285.20173692718,18593.7057102889,-130088.272676696,27200.166732012,-1072.23845973394,4690.14254191201,174.602864666026,65566.8
"Dipturus_oxyrinchus",5800.48053159923,-10013.4966436432,7065.84147890049,-92604.53824316,24077.8668006947,-12361.1833893822,-9690.46481587165,-31140.8998446018,82391.567621815,515.667394634077,-1821.298263073,26355.9725053108,-122138.014729983,26855.8151530587,-1158.17303585786,4396.96612181749,27.4816485970684,105635.4
"Dipturus_pullopunctatus",6223.14612560566,-8948.60795843287,5315.07783095642,-106624.29641467,10203.2520537965,-4683.36620694751,7907.62420050015,-26294.3731793709,83596.3208695322,-14943.2962497668,9288.63138954171,23380.0185249474,-121417.833945706,27010.9532248916,-792.563152672807,4691.18913255273,183.027285573094,25498.2
"Dipturus_queenslandicus",6076.67609432829,-9322.38017231375,5928.47474051067,-102431.624161762,10266.3636569469,-3482.53044318239,2689.42811651158,-15009.7285635236,66340.8855233491,-8459.76842413988,6374.548263073,17690.2940151936,-131754.621309342,27243.3644860314,-1163.69307717286,4693.02807108523,172.979520359731,98350.2
"Dipturus_springeri",6093.33143651531,-9280.26590725243,5859.28771756758,-102580.512932856,9557.78637288508,-3671.01969816504,4635.9376837869,-17634.4328717642,75715.8477857351,-10878.2858540172,13113.3613895417,20539.2201615535,-126138.049270472,27088.8013660421,-653.82788485428,4725.39072382149,206.984524987236,85330.261786121
"Dipturus_stenorhynchus",6067.70849064784,-9343.72370805919,5963.97471344037,-102379.416758718,10718.4445947245,-3370.57093798324,1482.67953623468,-13413.5091026057,61231.0055100704,-6960.74096550804,2914.07722091676,16126.4492479456,-134814.910064217,27326.6796988197,-1429.97181570112,4678.10906875912,156.246725323084,111099.3
"Dipturus_teevani",6078.83730327989,-9317.07851820291,5919.71187645811,-102388.744530096,9711.65881872925,-3591.90657170683,4051.17054777134,-16710.5231114048,69212.264070065,-10152.0609574726,7285.1973946094,18624.1182783062,-130035.707426989,27199.1331467759,-1070.96975856175,4689.67343090796,174.34289193929,63745.5
"Dipturus_tengu",6079.97918555592,-9313.61514499768,5914.21088168446,-102793.178488748,12540.3106334748,-3080.81196990867,-2691.49075747458,-8487.59950650906,59590.3853037706,-1775.20692653656,7467.33138954172,15323.8239124478,-135798.881528201,27340.7770647412,-1205.04433721293,4739.05184883093,194.633026411381,265638.961786121
"Dipturus_trachyderma",-12686.9205433252,18679.2362452682,-16811.7970532096,-57670.621566293,767.777587374484,-2015.48182425716,21792.4480127201,-27561.031528657,160303.188513002,-28480.0228427508,28776.5429527759,49062.5563077358,-65122.3995220841,1058.96987327988,6118.41172681505,3191.9020177708,3335.74811311935,-58839.7608257708
"Dipturus_wengi",-11468.6473907589,17226.6093701125,-17097.6312658863,-58287.126798141,4801.93618460984,-2329.62402170533,16536.6024078634,-25567.8612446948,131104.364646001,-22055.0453222031,24769.6824316978,40741.7926255617,-82615.5631411657,-438.397988151218,5636.93675510664,3556.96300028994,1897.94553269767,-46111.0229322216
"Dipturus_wuhanlingi",6617.4741430029,17224.1822148885,-50075.481722361,-64229.4101298528,6657.10565157274,-1985.3875641166,12076.531969139,-20092.8160645867,123881.220941339,-16514.3099849325,24223.2886104585,38231.4842942192,-86943.6535015641,-326.90199313791,5495.25751782498,3587.01926098698,1908.06244463189,91289.4792632632
"Dipulus_caecus",31985.4315357484,-27853.3554244331,-25348.8776058854,4792.6484294175,-6840.14834492838,352.0732118353,23063.0010558669,-13501.5562129406,48068.2439843861,-20305.5144408358,6738.80791568752,19666.1644636849,18547.1870908154,-18887.2259257541,3317.66409018484,1738.83776212292,-4207.11184325582,-90989.9040688525
"Dipulus_hutchinsi",49295.2296473281,-46604.9811923957,-25323.2080301529,6546.21547531984,-7153.11276642343,315.34169094013,23724.4751606002,-14225.9519289215,46791.312668727,-21127.2351189879,4371.12017369265,19374.701145979,17782.4253752722,-18863.7538274082,3169.71483062618,1717.35393927303,-4223.05233958827,-128854.915837705
"Dipulus_norfolkanus",49293.5077619227,-27873.0711705189,-60791.5721493389,-1135.54382245999,-6478.66796200548,448.399874842922,22069.4362786201,-12162.2536312677,43393.7615195982,-19071.2727945442,3642.60086846341,18159.3142193129,15746.4017329577,-18807.5473305419,3074.26175146639,1726.80567481293,-4221.66983632073,-73314.3485770795
"Diretmichthys_parini",-35393.8240043982,-30897.2008857371,85411.9993723285,9669.7816860357,-6589.19316377866,-1333.97738052526,32039.165997187,-26236.3317242805,58328.9659793109,-32549.7418836807,5463.898263073,20403.4781687995,37076.1706025657,-5991.33518005305,9732.35198270211,10264.0116921107,-5715.65843358222,-302004.945583009
"Diretmoides_pauciradiatus",-20118.088443717,-51647.7076322204,89264.4352142722,10311.1701456424,-3891.09387326894,-829.238716661035,25534.5196784599,-18233.0646409342,47195.1318822967,-24468.7110644835,4006.86052107812,16676.2194522951,30406.6286692557,-8456.09325645251,7066.80929806142,10127.7824632772,-5093.08210900736,-122240.102678613
"Diretmoides_veriginae",-20118.0321638892,-51648.6105184016,89260.3282210117,10696.1101461211,-6774.03261393283,-1356.41764997369,32433.0588058946,-26671.2691244421,57748.2378827417,-33039.0640384076,4553.25,20256.3403832657,36728.2990074251,-8613.42152485767,7254.85901317167,10082.2600084539,-5109.48454954309,-323861.895077615
"Diretmus_argenteus",-18078.3664299554,-49634.9303773508,85409.2939326135,360.732403997223,-6835.85338226496,-1365.06031922335,32569.7253711687,-26827.7472116138,57952.8207244835,-33208.8843652089,5463.901736927,20162.6233417084,36850.5832841798,-11339.477459971,8202.55899872352,14414.7936038774,-6216.10281850089,-309930.894326074
"Dischistodus_chrysopoecilus",60935.596674264,-58762.0668080935,-32847.0408783689,-104488.064610925,-11697.1371316142,172.08668924313,20400.6119198459,-4538.71047735235,6584.79335317498,-19208.0675472787,-20398.5579156875,-1206.89698958558,-6548.31483948451,3409.76560689261,-9236.13895795915,9440.54660809684,-3811.94064755768,67335.313639342
"Dischistodus_darwiniensis",36713.2044379158,-39396.4668741246,-7151.74264606137,-109200.682028319,-6970.13073444645,-619.306198213154,2631.59825610391,2252.66768689674,-27670.5034927658,-5483.36356262236,-20398.5579156877,-16516.7256625253,-16846.0374720189,21309.6803390054,-13279.9029079602,7695.74778137243,818.626266118614,42232.5851120942
"Dischistodus_fasciatus",36705.645281092,-39416.0365042478,-7120.56811519033,-109161.395691563,-6498.95535774518,-508.085930601453,1397.31896377564,3865.9791262317,-32294.051331514,-3949.88786346522,-23312.6394789219,-17943.4091406901,-19615.7120461903,21384.8340006557,-13508.9133195539,7684.59772475688,805.070826713238,59527.2250201718
"Dischistodus_melanotus",36705.9054907086,-39415.3574234874,-7121.6283404782,-109533.182972277,-6517.70662844154,-506.602972175,1421.25222193791,3856.93108221377,-32693.9212889447,-3979.61967089634,-23312.6394789219,-18088.6794509072,-19855.2734526654,21734.0703239625,-14310.0357156621,7812.12758639823,242.654399466986,55884.6250201718
"Dischistodus_perspicillatus",54477.7558418263,-58959.968936274,-7135.77449611773,-105839.119571019,-6609.46568331093,-546.427230744505,1739.19708737248,3372.78322892832,-29930.7031314567,-4374.67550374881,-21855.6008684636,-17171.5217787966,-18200.4239871581,21395.8712539024,-13186.561907384,6971.34712563434,1256.96294836705,56681.4659786008
"Dischistodus_prosopotaenia",118611.771166374,-109693.256420053,-27637.9136936303,-157086.889330643,-876.453153454758,1473.06252322385,-11662.7477763236,26623.0753109582,-41941.8294037978,13370.9470713451,-10927.7991315364,-22098.8811264534,32366.9672346316,33249.0762426997,-13450.6175002655,13193.3484151727,1857.71712873427,477475.440199709
"Dischistodus_pseudochrysopoecilus",118577.204525382,-109783.397189776,-27497.1393483025,-154648.838801113,74.1596396829587,1745.85248470396,-14358.8178045659,30328.2770065897,-57180.8091372446,16720.3494410645,-23676.8991315364,-26599.3425644228,23237.2593501344,34014.507994824,-11897.5707908746,13692.2219659539,700.216885238811,477475.440199709
"Discopyge_castelloi",21661.8485519,-43310.874814277,52495.059500421,-126625.918513402,8313.76161502471,1820.3812910601,2903.77852608969,247.605487815078,48340.7265039191,-2657.87070205703,-1092.77895784376,14144.7446586791,-77652.5552468748,20701.0735194473,-1073.57310833709,7397.64810607825,-90.4600093511244,266975.230380217
"Discopyge_tschudii",-65736.9647699023,52538.8933121572,40023.2784466086,-89048.8502322389,-1924.80875105588,-1207.71739202071,27875.4139388712,-37920.4825018343,98728.9554531058,-34778.030056169,11838.4493052292,30762.2389450593,-105233.651659709,8188.50120589835,-521.401194476153,1657.47991416044,140.292059773395,-327834
"Discordipinna_filamentosa",-18981.1311646781,18531.1848846916,4510.7058780378,-5813.52408158312,5189.82746584528,-668.186803494412,-19049.1675529789,8511.8310411393,-40515.203512957,15311.19017382,-4917.50965261471,-17202.9431251988,-14084.3670605078,18772.5484042528,-3108.6679712059,-1753.51863614959,4205.13025676515,-14570.3999999999
"Discordipinna_griessingeri",48948.4931476371,4020.40510175565,-90510.6179758341,17231.7940376707,15320.1002005812,1368.91578253208,-41747.4358105314,30461.4876931957,-88672.8073773414,43031.5506956337,-10745.6727790832,-29775.530649715,-69762.676889845,5527.45409642683,-3100.95213790683,-6015.34544359557,3568.23610684074,191236.5
"Discotrema_crinophilum",-2181.80725411302,6218.7862284839,-18708.0698416803,-11930.0221504697,15557.8665647232,871.559781319919,-20017.5422786666,14927.2825410455,-95332.047948242,23643.3426752738,-182.129826307361,-27515.2449729649,-99915.8003448039,-2111.39827218605,-5813.60788901565,-12065.4438273681,6413.96651678562,47353.8
"Discotrema_monogrammum",8198.48880722274,19450.7714217547,-68069.2086748162,-21332.8394535242,12024.2589553241,-198.441538929804,-15401.7095384277,15088.2019387326,-114310.345715097,17856.6119067466,-9288.62913153641,-34138.3930839178,-64813.6220501155,10297.9129332521,-7261.22278789999,205.181622734588,-6775.18743113139,12749.1
"Discotrema_zonatum",-9251.90556761898,19556.4604806433,-35532.3370485594,-5005.00994577548,12259.8055872347,-649.857858065894,-13854.6150837185,11156.8228823505,-107719.922017121,15934.6952534839,-11838.4491315364,-31463.6833831133,-42594.7056321413,13209.0597877652,2636.91862697264,-1751.55582920657,-5736.68730064047,-22109.8122486775
"Dissostichus_eleginoides",-52587.0674402835,14137.9815746873,57786.2935018057,-85572.9132641939,-7926.11347703072,197.361899399657,24021.6589674342,-29710.9273632138,64178.3511014872,-35559.3696892637,14934.66,19863.0132243783,67904.5325463161,5447.70469892349,11892.6426552887,-360.262843725999,-7572.05744420971,-417077.7
"Dissostichus_mawsoni",-52947.5805051779,13268.2879024608,58873.7051333749,-75978.2663582061,3887.07904880762,-25.5312071734451,32349.3641578449,-32398.0295880767,89754.7736694065,-37736.2460021395,8013.72,28584.5697306317,84049.5164110734,9935.82184239258,5467.38480474072,-2709.09186604918,-6580.05706619436,-508142.7
"Ditrema_jordani",-65729.5785408467,77949.8659714475,-35693.3796432127,-65868.5361545864,-1446.14544710558,201.12790196748,3156.54523028449,3222.59453289573,-49500.9146288144,-5650.76375562865,-5281.76930522924,-16623.9844418434,-89874.8550662788,12411.5699237359,-5115.67264330738,10742.4138549072,-14517.0882504621,-64975.9404696295
"Ditrema_temminckii",20706.0754827618,118001.753623376,-146920.531663043,-99656.0470594307,-9510.76954292839,-322.064267448633,24077.3663506104,-17796.3537250941,55602.2830762782,-25963.7578697293,9835.02,16089.445276985,-47658.7014588691,1490.48910100128,-13987.354408956,5896.03207075154,-1251.72058755549,13242.7075909298
"Ditrema_viride",20688.960761894,117958.251532403,-146850.195828178,-99844.2331552278,-7287.3642956627,146.036814675654,18494.0238253238,-10709.5915288629,40508.6824523118,-19026.4646833661,3096.21,11289.2169645617,-56698.7243854612,5155.57713655604,-12879.2402237168,6447.60540324304,-2133.7480009579,131565.904544816
"Ditropichthys_storeri",19934.8665998096,27544.9922391376,-27074.0285076261,-16173.4719242519,-8854.47956401188,-321.256127298899,26602.9103780723,-18287.7164186815,51831.1262789792,-26781.4245679435,-1274.90878415112,18198.6322306471,42692.8172917755,-9187.38325512574,-2116.92965860181,680.296423517955,2576.54946562347,-198521.7
"Doboatherina_aetholepis",-4713.74796120753,-45373.3434186582,70743.6774283613,-2111.29473883186,6810.03115310583,-5197.99348277406,-18089.2313952849,10380.6064190944,-12460.8686455243,17367.019721802,-5646.02895784376,-6448.24861130028,22107.441634603,19279.7538937836,-6026.66351231947,-136.851724006651,520.901359902636,359674.063294547
"Doboatherina_balabacensis",-4704.05064508859,-26422.6887927295,42631.5850872605,-8917.09968652112,6491.76997834389,-5286.80981255638,-17197.12674659,9163.74554052912,-7539.2560645032,16258.9006071338,-1639.16843676582,-5060.42509111506,25055.2658077393,19201.4604991972,-5737.3210209346,-113.531724232034,542.684530709274,370055.113928936
"Doboatherina_duodecimalis",-4710.62827796879,-26438.5999947238,42661.1229895295,-8842.83923045231,6612.10201827337,-5241.31287704191,-17585.2800380817,9734.81706342463,-10752.8834114507,16740.9699146646,-4371.12017369265,-6014.43277666001,23130.7140779985,19255.112697989,-5935.25654099771,-129.336360096228,527.867495223531,363316.663294547
"Dodekablennos_fraseri",-1873.84913520782,5657.52237163971,-12894.1734760721,33413.3231604478,11847.7291920583,-1038.84780176374,-24520.829504466,19633.8974648384,-49530.4968856853,27264.0829046934,-29322.9280893802,-19277.8174440026,-8284.30081859952,21051.2495304226,-10805.4893112299,1065.98555946199,1542.7717800031,307752.93245476
"Doederleinia_berycoides",-7204.05872120359,-19861.3966315765,34589.9170211777,-33880.1091348317,-6632.32456316568,-619.498997882589,11027.5016241843,-4473.04885049356,33951.9338088246,-13220.3863411777,5099.641736927,6618.8669959835,70492.7613342269,19545.6464043505,-682.019091303473,5234.36934235656,-138.51835826733,158453.1
"Dolicholagus_longirostris",-24255.028635554,-84349.2756381602,113309.308185518,17436.7600782591,6000.58047989707,-1140.18783220595,-7888.40071476359,-2913.20356981804,5002.40996247884,6800.17932005101,-2731.94913153641,-662.257441254475,16005.6816503131,15960.7920837485,-10104.9879772831,-1931.70068834873,-2828.12060899644,77372.5632945471
"Dolichopteroides_binocularis",-3352.43279278507,-76597.9433864738,92050.7686120629,6093.34130970108,-625.983839980429,-840.769497683728,2574.7711024033,-8208.33323947032,19811.6642069511,-4900.38526486898,5828.15878415112,4874.84639617121,17947.279354343,21259.5070886435,54.3251202377897,1367.69194159112,513.661880921603,-68587.1951540723
"Dolichopteryx_anascopa",7833.18650319655,-84301.6968658508,84407.4138733961,5599.08544342683,-466.534182727695,-427.730138886116,557.839812020851,-4160.13898472799,4393.80032610166,-2394.67409922497,3460.47104215624,424.176137928937,-2020.2834922542,21460.0125628194,-267.665019394688,1401.83207338756,519.765579509925,-57974.4928056784
"Dolichopteryx_andriashevi",25532.5343886572,-84341.3208335709,55753.1325899352,712.440184006429,-64.4662817406134,-300.559083199354,-632.747072313861,-2482.95736889923,-3189.1182600501,-915.568703921263,-2367.6877419947,-1922.2787159909,-6563.19869447014,21588.5927621378,-703.908584938687,1372.22855765508,489.668800413797,-53877.3054793391
"Dolichopteryx_longipes",-45241.7508604405,-32176.909791787,106710.114194193,23940.0349298244,-6333.07122153617,2535.94756632173,5953.13616368014,1457.62812851702,16495.3357678934,-7484.20458407831,-7103.07,6449.83368344193,-6408.31063127527,2547.39549212832,1183.07815615168,5695.49978250953,-6860.18571399648,-118384.5
"Dolichopteryx_minuscula",-45214.2896192927,-32105.6087719973,106598.248786413,24113.8354197938,-8708.98625734602,1678.91554246657,13440.0154449091,-9445.18037050461,44379.1260668367,-16786.430745382,7467.33156323435,14922.5263564924,7329.6427068482,2113.6114298013,2386.73644518136,5729.74607075378,-6801.38356741971,-259984.534051036
"Dolichopteryx_parini",-45196.0945458902,-32050.3982500141,106538.658843374,23840.1316014398,-8951.82354728091,1565.9432940729,14312.929701114,-10794.934207486,53242.2200841907,-17870.8214162974,13659.75,17535.8466204697,15603.0168405271,1972.55116368475,2853.31799501594,5760.80212799012,-6769.50839456696,-233719.058748428
"Dolichopteryx_pseudolongipes",-27495.5157339614,-32085.7915625856,77880.3683317397,18620.8655340783,-6251.24514921904,2106.3191762581,7652.77909238889,-2457.20059306265,38067.8024993198,-9596.72819369611,8195.85086846359,12573.8019908967,6511.91172472057,2212.76649790868,2323.2577158893,5772.73232162755,-6781.99953017855,-64466.0379655293
"Dolichopteryx_rostrata",-45220.225642989,-32122.5455732544,106620.155186926,24066.3117608852,-7382.02178902938,1942.56118642579,10175.3748898047,-5365.52761683099,37067.5496704146,-12730.6435775856,7467.33156323435,12567.0098119449,-1855.25703081391,2214.11298038299,2286.55830290742,5761.33646221126,-6788.8879938297,-180493.151929415
"Dolichopteryx_trunovi",-45200.0907471657,-32062.8898236954,106550.908624204,23793.4165497927,-8144.50031706478,1728.27723099214,12318.6307294306,-8295.28609179983,48577.4963420981,-15393.274498024,11838.451736927,16037.1100348804,12808.1352547446,2045.95828323507,2683.53329109136,5762.56664194946,-6774.56248318364,-186552.33211876
