"","habitatbenthopelagic","habitatdemersal","habitatpelagic","c_m","tm","Lm","tmax","K","Woo","M","TLDiet","Loo","fecundity","Min_caudalpeduncle_depth","Lower_jaw_length","Max_body_depth","Max_body_width","Temperature"
"Aseraggodes_haackeanus",47126.092477383,-53543.8867825157,40844.3530152773,-12608.6625386729,3813.97337883638,1239.03818853127,-16733.6530433683,26195.1618876702,-46582.358014577,22881.6706902573,-3821.36069488521,-17016.8015571306,-78644.8368193464,779.103050789041,15686.0533473898,-8384.3996158794,12688.7432053846,156658.1
"Aseraggodes_heemstrai",29660.647094581,-34414.1443274167,40792.724870938,-11478.6758947239,2021.16394276619,856.468696274209,-12210.1423299256,20436.3275225155,-33860.9740544556,17261.9357485619,1460.61861038199,-12935.5916611707,-71025.0556643842,-1483.51114504185,16033.555538761,-9264.88814929994,13005.9710752973,63772.9
"Aseraggodes_heraldi",47136.2561197813,-53518.026415608,40794.858753967,-15219.4037334892,2056.19936753668,888.599342539152,-12404.4806207024,20781.7600046009,-36545.3004191786,17503.6491675765,731.869305133868,-13863.8143002863,-72630.7813856714,-998.282362247911,14275.6717364497,-7873.59608698423,12792.1084982661,57571.8013509181
"Aseraggodes_herrei",47128.2142346064,-53538.5568844053,40834.9746195895,-15790.6383680776,1640.60737416046,849.772435218792,-11567.9086639888,19909.7541281451,-39287.2290152795,16463.9336988727,-2728.55,-14622.676440824,-74274.4343586093,1685.26012048214,14836.9330200696,-8541.22572197356,14310.5098580794,5999.48564552925
"Aseraggodes_holcomi",47135.3970636308,-53520.3064012352,40800.3507686598,-15146.8096842963,1634.65117540161,815.178998554931,-11411.1192074759,19580.9021609953,-35452.5693936549,16269.363401807,367.657915687519,-13470.7616895281,-71976.8215076374,-1013.39238079926,14271.9831284452,-7883.14865106856,12787.0942316115,25524.9
"Aseraggodes_jenny",47140.0008455607,-53508.7968801845,40780.7408219618,-15152.3997667763,1172.56581667796,713.36574326659,-10231.1923536897,18064.8343397719,-31788.114877433,14803.176748633,2371.19208431248,-12323.7676081081,-69782.6750682982,-1071.91359768366,14436.5790410218,-7877.81729029978,12795.3738522568,3697.22150979241
"Aseraggodes_kaianus",29155.0019233031,-33308.1024085976,40875.8180292776,-17096.5385749035,4538.975313197,1408.6375454602,-18626.709480994,28664.558196582,-53256.6047184859,25233.7630269101,-7099.82191061965,-19185.4763794021,-82641.895867953,-731.848834693512,13594.8328158347,-7882.13208944082,12764.139120849,193085.6
"Aseraggodes_kimurai",47140.0620729452,-53508.7795209902,40782.3424714554,-11807.4003438234,1839.10595918263,822.795984895336,-11773.0755342368,19900.4678853686,-33004.4010044965,16718.9710462979,2371.25774192812,-12695.1266970656,-70511.5043412836,-605.319676807265,15921.1036411891,-8011.89467476394,11625.0602466235,51948.9480778867
"Aseraggodes_kobensis",29167.2850620797,-53529.1378507763,76301.0641333473,-6954.69802328733,3878.43544528492,1220.49431836849,-16758.7570465751,26101.5350766201,-43499.8388023692,22913.0050145822,-1453.57861042032,-16026.4470474548,-76798.1205480027,-4438.26093808738,13453.1879717549,-8627.35405244784,13300.0916114156,169408.4
"Aseraggodes_kruppi",11706.1791039104,-34388.2438629143,76218.045434796,-11093.1793257966,1394.40273563208,716.057766562881,-10601.0578751676,18362.7821438823,-28284.2539150031,15263.0486059103,6378.01260542856,-11287.1001245782,-67682.6253438533,-1135.6126261985,14711.4073097998,-7849.25563868232,12819.4231945577,35411.4345317019
"Aseraggodes_lateralis",47129.6409660906,-53534.7268185664,40825.2685147828,-15175.3828402094,2481.01108352036,991.460303118537,-13528.4537347515,22260.9240939624,-41009.5490369466,18900.1410128353,-2182.27225804327,-15236.0134128675,-75304.6872530822,-925.602897294491,14049.079695249,-7885.52968483781,12778.2757063183,71600.6379984773
"Apogonichthyoides_umbratilis",24139.666775532,-2833.9977561096,-43757.2743877807,-209.024983454722,-843.942869196235,42.3633466722043,1143.94356702247,-550.963035376242,7816.95907279101,-1416.50214408257,3099.63138961801,2312.44474854485,-5326.61064729442,-5213.85644886045,459.915057224276,-3115.28595496374,3529.83023362035,9134.6
"Apogonichthyoides_uninotatus",6166.38033564234,17395.1715685823,-43721.1958302796,-1017.51201686032,-862.336461025214,77.6053341696383,1023.15346475262,-243.535947649602,3468.59544786885,-1266.32509930147,-907.369131565013,1027.78642906723,-7930.6229724885,-2506.48696953687,1305.43026259016,-1992.78001834485,708.107547726433,-14542.4
"Apogonichthys_landoni",17661.0846217621,10233.4964593727,-44025.2422184763,-7786.68301610857,-749.932903231774,92.0221993357001,781.13638401685,25.802941771675,4235.1911620543,-965.85219048516,4921.1196525098,1040.95053010508,-12204.349403645,-1260.5080972969,659.877099676388,-358.943531274536,1156.64832477984,10107.5695313284
"Apogonichthys_ocellatus",-344.0335813703,10213.4774525002,-11176.6406854837,-1265.85424939375,-842.368569050491,98.5407467720841,902.355989149465,-25.944857057763,1632.68407691171,-1116.47841002258,1642.60277914999,407.119260032221,-13762.6703214236,30.3331552869523,1644.95131525346,251.307083522628,-212.790862148678,-23649.9
"Apogonichthys_perdix",-351.869879579724,10192.1621282419,-11144.8562834032,-1922.08924119774,-615.35583335487,171.22272963516,226.304065047736,929.466252975043,-2772.42290053315,-276.57750865728,914.043473958904,-930.915088690445,-21132.1717284597,-1158.48222139022,347.901402929718,-376.146061782863,1137.28851633807,-25960.8959834373
"Apolemichthys_arcuatus",-35297.8891760468,33138.7816489195,35898.4107741693,56161.6755346544,3763.92756528981,3264.29824965854,-33112.0610946549,40521.4077897469,-65852.8979558523,34679.2975896119,12752.7080892754,-18543.706207629,-76361.9422342036,3544.46310575412,20060.2211767925,-5932.90406357791,2804.59180554632,344253.7
"Apolemichthys_armitagei",6.66081543048123,4.13111066244504,7.86772911648162,811.1305596075,-4307.12989647486,-810.983123983902,10415.4588800394,-12824.3929607097,17802.2243922529,-12928.4792002734,2734.86017369265,5949.00348216325,10674.8605112463,-269.375158653958,413.810098609702,-54.7674861832645,-14.8881707106322,-292022.868416068
"Apolemichthys_griffisi",-11.203183240403,-41.5600354183557,80.108434696849,527.392744530924,-388.346624201558,-34.9174586239375,782.766580348309,-787.350280039678,-3123.77590734135,-959.232071342433,-4368.36017370218,-831.338159587507,-1856.39853431517,55.3456397363198,-288.273281269336,-35.1513252144131,-28.7521992880995,-52168.643226234
"Apolemichthys_guezei",11.2341058757659,15.1773574054767,-10.2120516218638,124.519765058713,444.482356085011,44.1128872640596,-897.777097011743,966.88689193666,2389.05960948828,1128.7230240933,3827.73069477076,619.124031767203,1445.37221237841,-44.9621157040213,243.67510909083,32.790123478051,23.9145173184884,52605.4415623521
"Apolemichthys_kingi",2.1557230476449,-6.96014035955686,25.8109826277093,308.5068040862,-85.773787074971,-23.536851301723,246.021476524018,-312.027055806139,871.056457313342,-292.449351480568,549.179478883735,274.035492892802,536.678748358867,-15.1654660244101,41.1720146029149,2.33190266811563,1.56171733925934,-3377.20185081455
"Apolemichthys_trimaculatus",5.27486979219607,1.37925379313663,12.9671675013134,1886.43095834315,-985.464530243099,-217.160075707782,2522.62415068983,-3216.1280050504,7199.13700717825,-3120.69866511656,2188.31982629781,2385.05919972544,4328.14056243819,41.8109260826956,3974.04092344283,1472.68015801684,-1603.76423591354,-50971.1
"Apolemichthys_xanthopunctatus",1.61912187012612,-7.48420627969509,27.4405154227601,-1142.43749803935,-127.453686751773,-9.32159587664522,251.710810736938,-226.107175355971,-1094.76267158547,-298.91770614312,2.64,-402.220978250573,-638.516777155635,-139.966675437761,-3766.21704569692,-1477.02582399146,1607.04738219887,-16363.6
"Apolemichthys_xanthotis",-8.39337619897237,-33.4394668757719,68.149805192198,329.868731634286,784.523929504185,170.37158010464,-1985.39768302707,2563.48611037871,-6271.10410947486,2480.35996842416,-3457.83,-1956.10207731061,-3740.02000222602,99.2153104850267,-285.235827476735,-9.26838949011222,-15.3937935451207,36455
"Apolemichthys_xanthurus",9.05295839920391,10.7078036547053,-2.09736775376364,-1053.02000020818,-403.706272144085,-82.7868066446217,1011.34560712645,-1251.80398682679,2573.89083686272,-1243.00869902137,2734.78,707.082160603722,1557.07851374163,-47.5763974276622,-3795.54239692404,-1190.05793625596,806.544413454366,-21828.6
"Apopterygion_alta",54710.5179950255,-57588.0915514888,-2734.98628711555,-101660.212453584,-8120.06386609717,-1352.4779004059,30791.6398615821,-24177.0912751808,71070.1472302066,-27117.4768118433,-8921.69138954171,16429.9126398859,72769.9082198923,3841.58499515969,-8345.49831309958,11918.627069795,-3618.15374379166,207656.4
"Apopterygion_oculus",17125.9388832391,-18728.5847900809,24.9367454612824,1829.47017099729,1362.59694203977,247.302663509167,-3270.72049735547,4025.15816035257,-5751.53954298997,4071.81520687441,-1089.60895776746,-1895.55411586135,-3370.31392358455,86.2269318552095,-147.030181171962,16.7735884583697,4.39146617214648,87439.2
"Aporops_bilinearis",-39027.461528888,42249.2128406857,-3069.79155985119,66283.7448587202,3378.17564976229,-898.756887945913,-14228.1569351889,10917.7245796357,-49174.6315590119,11339.0669695742,-7646.23138952246,-14923.2331295118,-30525.224071228,-5426.49279456196,-6383.69458075711,-2962.27069895085,-1243.62929381703,-293217.3
"Aprion_virescens",4333.2826277665,-5135.18494376881,859.088423715404,-7359.80037821937,7414.3408177438,255.248436070215,-26912.1973306564,11451.739563625,-75320.7115191379,22860.8754603219,-11470.5382629776,-21095.9474233887,-94521.1442075035,2435.88198425191,1445.22484283777,827.939834923391,2365.21411724699,3670.70000000005
"Apristurus_albisoma",93872.2709129643,-54869.5699711077,-55692.6324709289,73488.4826414009,-6227.09462969729,-2028.66409988272,9661.61011449878,5893.16238530227,10611.295495004,-2186.48270218746,6743.08843676565,-3226.00303651695,229957.113604072,5932.31000772229,2476.402276556,-479.059540714626,1202.10458555147,437139.9
"Apristurus_ampliceps",-2.71104189733474,-11.9201818071951,20.8651568482635,-918.743264696103,-36.1624031434759,5.02523754519002,39.4724009412276,-4.2487375197164,-1554.06821683567,-50.0453052984119,-1635.25843667982,-440.013526307648,-901.048577797937,12.5399433799015,-125.914295547543,-13.7374448651663,-23.0089079325993,-12745.2
"Apristurus_aphyodes",4.59511257536697,19694.1671836876,-29881.3577917204,-8011.06859757606,-590.591365534283,-115.42757399276,1447.45555294344,-1804.99645645419,2867.42427058694,-1799.18557996109,1096.77895784376,840.024613632017,1747.43033124452,-55.3104762403884,85.8023529101617,-2.61758893475826,-10.0671404447328,-25720.4356677611
"Apristurus_australis",3.18926872392785,11.0120257427392,-20.79788220176,-1047.52738177535,-211.435933188003,-45.6980441205317,538.144251104186,-689.729248179068,1275.8199137337,-669.204726801094,550.329478979103,409.242347536329,794.805390491391,-34.4413510055155,36.2865504287542,-2.32473456158378,-11.5489681871547,-12516.2706953951
"Apristurus_breviventralis",4.76565751315689,14.3375776321133,-24.8998977776251,-1108.09796061935,81.60544725788,2.719731217996,-141.202911790802,120.458006046978,817.490080048794,174.886001306592,1096.69330024718,223.507108623766,520.627715957155,-29.0565620123406,59.4284026227146,6.24645862859681,-6.38412063601274,11377.8302539803
"Apristurus_brunneus",14.9505281595252,-19651.6272521492,29818.2475829876,5899.42401761473,-431.809550783697,-128.18396300817,1244.87777960082,-1727.35664990955,6820.51238687556,-1547.13930269043,4921.35826297763,2160.85593387519,4117.30612694545,-130.775641874153,363.393718920735,20.0488514965646,11.1700212857918,-15007.8907546492
"Apristurus_bucephalus",-15.7905696301397,-38.9566722479918,60.765846449932,-918.933136831892,1165.34164688055,266.855456835763,-3016.13346932453,3910.01205316012,-10778.4070849439,3746.71610987351,-6553.10104215623,-3333.87757923652,-6424.11306679189,159.488175219377,-533.389749172111,-25.6179833055458,-42.8473994238079,45539.4
"Apristurus_canutus",6.92431779904007,9.26392552722901,-9.25928974573971,-928.934317155302,-886.230585155457,-181.055953227434,2203.99106244862,-2777.72574078792,5125.9455411498,-2739.05081477879,2007.37243175517,1651.31308397565,3100.88889384292,-94.8331133327776,173.910945518581,-4.28105619409196,-7.79908045977488,-52813.3
"Apristurus_exsanguis",-7.55638125230311,-22.2180143619582,35.8110837816171,-909.155987514218,359.276096317634,93.4804954435135,-976.161423100748,1306.89759254748,-4806.25390401859,1212.23099822883,-3456.64104223254,-1455.73800720619,-2847.90223596753,64.4477597297057,-274.272630263258,-19.0548286091598,-30.6635779410733,5471.2
"Apristurus_fedorovi",6.15577662196638,19697.4058899016,-29885.9576648564,-8253.89733268127,1075.46083313214,183.688804704845,-2515.73864932723,3020.92355394106,-2540.9798965847,3124.70778046495,1461.05861043922,-1029.03858376134,-1492.252768374,23.8080322487997,24.8295107448901,28.0775521849965,3.3252595038353,94714.6
"Apristurus_garricki",1.43337003883278,-19682.9060920846,29863.262047005,6141.92537118838,-911.63634822464,-172.604951570453,2209.32899274295,-2731.54883396008,3458.1075759028,-2745.95292257031,3.94000005722046,1271.84269887001,2101.0334104679,-68.9566057287542,43.1181982628329,-20.3621048545366,-20.5518369835754,-76725.6231485089
"Apristurus_gibbosus",-21.7503949318344,-54.3639344974925,80.746686069821,-777.573180688109,784.132848995258,216.792764452925,-2186.59678721081,2973.98102331212,-11687.8904132147,2715.72275989452,-8738.30034732825,-3529.1098906173,-6971.87389726035,179.042272295646,-667.114846898306,-46.5423493233864,-58.3092663423464,6145.18378375462
"Apristurus_herklotsi",29.7567656427781,56.9901845954972,-79.2557192407523,-1162.94454193469,-1239.23897833468,-318.882712890339,3361.80723579748,-4497.31247548352,14945.9450320373,-4177.6965920171,10385.833126545,4565.16314905853,8980.89560195763,-258.611963529476,780.164186192298,44.6499727922204,37.673896551092,-31398.1098057404
"Apristurus_indicus",6.37331534481301,8.55503451413938,-7.82197900003489,-1109.67418949239,498.910297577375,73.7597345455352,-1117.50862515032,1293.34884656538,-60.5539338032346,1387.82435550896,1643.01843667028,-103.200017111499,-4.86917219886723,-17.6463660896625,76.4257108753961,16.8495522704009,-0.390813063149685,43718.6
"Apristurus_internatus",-0.853999267572038,19682.2043489305,-29861.3567634014,-7978.64431208773,-356.130386305383,-55.0994529863108,811.42713541182,-953.733556958527,-5.95434711121325,-1008.76276777475,-906.889131545948,-36.3217866033146,27.8586018893188,-8.75193499529673,-66.9240280278572,-11.7533174951436,-19.8088667635304,-20097.5835366128
"Apristurus_investigatoris",8.12997578211353,-19666.1222849708,29838.3732257956,5934.92910424868,-44.3939974888501,-35.4600012884455,224.585583417656,-389.092154021326,2862.25754272445,-279.560449230177,2371.49774193766,942.389310382646,1746.20602563615,-66.3279371787808,164.305862293927,9.88777452502054,-0.853291414296326,-1662.96008464345
"Apristurus_japonicus",-11.5412363350825,-30.132660207986,47.7814049321525,-874.48444504825,445.331781048344,121.757006146441,-1235.72118161539,1676.11423748726,-6597.69060545359,1534.67531686465,-4913.82965254795,-1991.03511889226,-3920.36190001957,94.0720303952689,-380.966811000394,-27.1043977927518,-38.3757287833027,3458.7641244267
"Apristurus_kampae",10.0943861861249,16.2174251751913,-19.1609046746088,-1111.85286211558,-66.1989308109967,-40.8537985101103,283.15661778175,-467.593093260481,3300.30308056919,-352.537874453336,914.599131584273,970.314988216638,5802.50004792588,-59.2607694969654,79.3072021911182,-4.64768930023167,-11.2898275918026,11038.5513302978
"Apristurus_laurussonii",-7.63054580968682,-22.0681872222278,35.862690971191,-821.319546902415,-57.1348892670709,16.7054489531425,23.0487118530854,81.2581899412361,-3258.50635588221,-29.3307766510133,-1271.00878405575,-927.697927182094,-5715.38098793094,30.5311868723455,-123.88456169807,-4.67988197068899,-18.1210318916495,-23671.5
"Apristurus_longicephalus",4.79241246090569,4.32910824959017,-2.453575348242,-1032.38751100509,106.752379431489,7.35336890266027,-201.337552840927,193.601031882197,743.186886522147,249.439312230991,1096.74895787237,200.633387479054,475.580717325163,-27.9136415686757,58.4037579760535,6.56939596542997,-6.29737276611645,12755.8
"Apristurus_macrorhynchus",8.1531290838985,12.1527238645914,-13.2074036693558,-1158.80688748505,403.963465091243,51.2723642591863,-868.143457141806,966.107360303449,867.715169957034,1077.79007311146,-360.349652528698,179.016772631491,5239.79456205103,-18.9317799963307,-28.7684613743506,-6.68785448318272,-16.073465945221,40074.6
"Apristurus_macrostomus",1.21884487689533,-2.436404773334,8.09647069925101,-860.071061015065,-577.684506102751,-107.387610539317,1391.94361871218,-1713.0636744272,1968.62553753603,-1730.16589344887,2553.7519106864,684.160263669378,-3478.42243773924,-57.0395954549977,165.808348743217,13.3066055366716,0.98498800563968,-42216.1772076216
"Apristurus_manis",-8.36848378115582,-23.7636476922292,38.2120357956571,-977.95484139083,932.28360991418,200.278193729209,-2355.77888599095,3002.12407128606,-7161.9951223569,2926.04755887537,-3820.94069480891,-2242.0214393038,-4259.27599107607,100.185945756849,-329.58838869099,-11.650387800613,-28.8905876331075,44046.834819355
"Apristurus_manocheriani",6.99097920868248,9.05569148626937,-9.26638840012132,-947.431557084737,-743.555618517843,-155.371244983745,1864.57823840465,-2364.97249856476,4635.32890452281,-2317.53478532941,2007.42808938035,1483.52438393669,2806.32009664674,-87.350700562702,166.481842645292,-1.8464856621907,-6.90276954121372,-42758.5401516393
"Apristurus_melanoasper",-2.28794746452291,19679.8805181848,-29861.0561639063,-7959.61583405468,-326.15520096193,-44.6676841442969,718.812895504963,-820.097000592435,-671.326143065803,-893.680335979972,-1453.14861035357,-234.992923648105,-371.428910886451,2.62129572033332,-106.877081275833,-14.8952966849086,-22.8264284353373,-20977.531004792
"Apristurus_microps",8.49250315258324,-19667.872805123,29842.3678486891,5813.02165520149,877.01778934074,131.649925640935,-1974.01654241021,2294.19690638123,-331.487874302376,2451.8313956935,2371.66052110673,-149.948107309466,-168.054371822836,-18.6971161877746,116.397879331139,25.5097367023042,5.26850709336686,63752.7
"Apristurus_micropterygeus",4.47881831636837,4.45359086802363,-1.93612618387275,-926.894445465107,-692.901623566406,-138.101675010855,1708.85880546984,-2140.72947907557,3522.63112967803,-2123.93822694642,1096.62052107812,1151.34266265894,2140.87700552449,-69.1686934770625,99.9812857245012,-6.9340746211131,-11.6723566492159,-44165.4806082935
"Apristurus_nakayai",-6.14036834787474,19671.6744942629,-29848.4282939015,-7971.8073179696,111.83981806252,47.6024086568911,-381.377247555619,576.309064387831,-3685.87835941305,473.225808859981,-2910.30156326296,-1188.64345316662,-2176.62725735777,50.3672029633063,-231.864488873141,-16.9939810498852,-28.162942046996,2057.98542912079
"Apristurus_nasutus",42.9749336492245,-19590.9099093707,29733.2354558525,5637.38383979816,-1183.95811130363,-356.169241797758,3430.0636101815,-4773.08950243812,20075.0407809672,-4261.95041802121,15302.8610422135,6143.24628295159,12057.4400853298,-350.979129683668,1131.13095175609,75.4865142227556,65.7526903880947,-10743.8904862169
"Apristurus_parvipinnis",-36.2668850438519,-81.4387600306011,123.287746815409,-666.611049086344,1158.25011957092,331.603064503002,-3281.64615502475,4509.01467833369,-18420.250141793,4076.95755542509,-14020.9079156875,-5551.13487043964,-10998.9036651512,288.80463114722,-1057.01959332723,-74.7197908421905,-85.4853698988261,3695.89590349136
"Apristurus_pinguis",-4.96824907932662,19674.4124909159,-29853.7235343205,-7846.54362128977,-909.129932601748,-142.165510385744,2074.8686728629,-2440.88598543967,413.356211042404,-2578.2827138316,-2363.82208442692,184.256463729691,278.660848047272,-11.4138544991858,-140.513500919681,-30.8157762725406,-31.9766911794477,-67381.7
"Apristurus_platyrhynchus",3.35840795669593,10.983237655258,-21.04283517917,-1302.07941860766,1694.82973547511,302.100057101393,-4020.21226263822,4884.52814150774,-5530.69227343218,4994.26602179417,368.259652614529,-1909.06237302113,-3282.31099656018,66.6166601197957,-75.529625934924,28.8119738803251,0.334465051655543,122037.2
"Apristurus_profundorum",3.24892440850987,-19679.555156697,29858.9241669678,5994.80466500154,22.6233498063552,-7.84954569256644,-0.359516616212292,-53.1730360875562,775.79348426735,-0.614956902422035,550.370347404541,325.455679367307,494.194774332185,-30.5234637212115,32.9325584415003,-0.913600350549987,-11.0895758573762,-7281.8
"Apristurus_riveri",7.01362448430857,9.40774101839673,-9.50866929611745,-964.844947482084,-628.975259213968,-134.5758489741,1590.93492957542,-2030.61299328207,4236.85728514482,-1977.52229341868,2007.38156323436,1347.26362426485,2567.98919707235,-81.5861062167367,160.546749816284,0.113848928517987,-6.08638399305458,-34600.9
"Apristurus_saldanha",-18.3267218760699,-46.154112788604,69.6396353366102,-622.509221427843,-725.357446294525,-69.5848154715202,1469.16638382024,-1539.72563931322,-4963.63232775226,-1825.89134285962,-7281.36156332019,-1306.66211055708,-2942.69197617496,75.8194407456826,-486.407817543337,-62.6336400847247,-60.0448256216534,-92880.6
"Apristurus_sibogae",32.2087238793469,63.457661862029,-87.5160493260159,-1407.24062492815,312.80548932366,-43.0102608046533,-319.274960532026,-23.6945525965044,10292.0269929362,396.261033686849,11114.1679156875,2934.79803833488,6195.461255591,-192.264564395173,750.742192387614,75.7713786988906,52.6259748361587,83235.3683812069
"Apristurus_sinensis",-7.14586394009858,-20.0802192871066,33.8162610747933,-914.22635368978,300.489764416044,81.0638531735433,-828.771888367876,1120.12764265025,-4415.98547936245,1029.15872482391,-3274.70687341684,-1331.81668313656,-2612.92030722572,57.8162169452476,-258.369979638178,-18.7811433969776,-29.8807654625476,2307.54485386662
"Apristurus_spongiceps",-0.715541198453061,-6.91045103137518,14.2698763373869,-964.283402278917,92.7465220593028,22.434927064169,-243.295457674539,318.034732408327,-1263.87133250791,301.627531223978,-906.839131593809,-379.440154024481,-725.840566072017,6.10403993978981,-81.4430938246588,-6.78870637804542,-17.8073562112306,645.108861293462
"Apristurus_stenseni",-2.16992472634639,-10.4394112560463,19.0064759606602,-950.065158558181,141.222042264692,36.0191953654275,-379.254872012333,503.49629141605,-1991.00837352235,470.485153990411,-1453.18295288079,-599.157716211032,-1161.84730781743,18.2762286055223,-122.329663991729,-9.56710524321738,-20.6650688858909,1028.90772824514
"Apristurus_yangi",7.6592662490172,10.8766960594582,-11.5551202187801,-1032.81332707875,-179.533336888394,-54.2964169593368,523.305399075984,-731.273948480853,2857.80789370288,-650.871153229819,2189.50225806234,865.904082706161,1742.48507133323,-61.7942625564445,149.988738812503,8.90627206198933,-1.93669270133162,-1529.02939785208
"Aprognathodon_platyventris",-69980.1077148179,32349.7540957616,48347.0964257647,-172189.821442601,-669.634474761278,3801.20668458004,9186.8823609856,-9561.3846562145,39213.4708081847,-12261.7033250122,1460.85861039171,5238.62717140225,-159406.466466694,20594.3254890427,-18.4574190389426,14297.7451932426,7929.15486279545,-389806.224013207
"Apsilus_dentatus",-15473.1851666457,15558.0471091284,3773.00854433762,87831.6155750667,-2535.66457097634,176.130508934971,9715.45062298768,-2154.39684812233,-35759.8143429603,-14260.8095122677,-6188.67982629782,4597.26088031867,-62049.1026414496,-27383.262857945,3393.32378965088,-18678.1747469568,-8527.78602070265,96556.4
"Apsilus_fuscus",17035.6318724576,-19910.4114563721,1412.17450904927,4385.3846527993,8911.94700298442,-172.83812330977,-13404.5236747113,8794.57126482006,-5663.51462604313,16665.3594046505,1643.24982630735,-3020.13811559487,-3362.17122313596,-2441.19374065861,-1134.798746068,2824.14396975547,-399.121993963703,98372.4
"Apterichtus_anguiformis",17333.0321075515,-17956.9159459941,1299.24375024933,-101903.182144348,-3927.4038160138,590.474513303913,-2338.8011647017,994.391446810991,26841.508932483,5107.96600963316,550.379478931419,-6408.60496898151,56753.9589852633,32021.9348385551,-2096.47263499656,17836.5224182326,10284.8141372764,-45515.7
"Apterichtus_ansp",-0.65275141726315,-7.70044168511654,19.4330517210127,-1355.50326009403,-1395.4135274313,-246.181945926515,3288.68805789118,-3977.44163012393,4198.44908581106,-4085.09130966248,-542.429478883735,1457.6226299197,2529.58541084979,-62.8876711639688,31.4289676586421,-27.7827648777491,-13.9277038030503,-100152.2
"Apterichtus_australis",-17338.2615038209,18937.5543657203,12.4373421710836,-3470.92372576531,901.266908174685,168.826051695751,-2186.27226460797,2701.63128137804,-3483.58401350654,2717.33899566868,-178.139826297817,-1210.970235187,-2071.45851532044,50.6300432790226,-64.5390336412255,14.2328779663435,4.05611255963847,68095.298447859
"Apterichtus_caecus",17333.2856697245,-18941.6386497515,22.8723218589574,42.7569595558158,596.74643182107,118.950506062802,-1481.86799298709,1861.85493107438,-3202.83106864799,1841.72653882773,-1088.77999999999,-1024.69575357197,-1904.34499624454,47.0969210609357,-108.396570549032,1.88844563305613,-3.8391696575126,35764.8931753215
"Apterichtus_dunalailai",-17328.1065588761,18962.8901848734,-38.5499663828489,-3387.10760380662,-976.494400985418,-215.999106508236,2484.33279740703,-3185.50122878745,8088.73949082907,-3085.91306547219,4739.44086846358,2486.07297667286,4859.45216683864,-131.54373622548,378.144714236586,14.7342104574341,19.4651340084131,-38282.5720454907
"Apterichtus_equatorialis",17335.6788354699,-18934.3831318388,12.1556683599121,-208.090551345121,2165.56754179569,396.837092772365,-5197.98018050785,6371.12047180697,-7897.05089281039,6458.55551810971,-360.45965266239,-2668.67756755059,-4715.17316823203,114.412168015108,-138.679227711776,33.4380110779891,11.1086502870321,151243.221213721
"Apterichtus_flavicaudus",-11.1542045792938,-33.4888639485641,69.8796732228959,-1079.37858424273,-2265.05096343566,-364.80947836791,5198.0235637611,-6149.48398145235,2563.48005629276,-6457.84241420211,-5095.81947898864,1140.23311442351,1549.32385272467,-27.9193734655314,-242.955843027601,-72.3233609595293,-46.0579794758603,-187581
"Apterichtus_gracilis",12.0650249380083,23.7386350839859,-41.8233174058732,-1753.47626084077,102.862870877916,-22.2217138952355,-83.5282671726866,-57.2495797258654,4597.93784872553,104.705250549648,4921.60965251935,1304.26349985815,2768.95808936048,-81.4565628205381,337.086135184646,33.520017221636,27.619553207994,36777.0376859178
"Apterichtus_hatookai",-17344.2689099148,18923.2501202984,40.7550956443656,-3284.97816475849,171.62862024722,58.4536875280694,-538.488734885439,779.807123792286,-3559.88438550709,669.909500412964,-2728.12173700348,-1101.64424969651,-2116.99554269638,57.5712695972616,-205.566092026419,-14.8214052085302,-15.510478250079,1940.92678142665
"Apterichtus_jeffwilliamsi",2.65145071276757,21.5782306519115,-19.7992310328075,-1764.84427010146,-289.49852455099,-75.9855746439461,778.730463143513,-1038.45512786893,3899.74063952146,-966.64096662183,2918.06156325343,1170.00339242947,2350.96708813065,-66.5129157042861,216.656902539701,13.8191116717288,13.5081604235838,-2025.19962684431
"Apterichtus_kendalli",17327.6187514394,-18954.9581852094,51.3007492140992,246.637224570396,-250.001194452853,-11.8569610360089,441.394973237797,-390.551482603946,-2887.4558326763,-547.421872864119,-3638.78086853017,-781.535966427422,-1714.03038365231,47.8670743238855,-243.338435027861,-29.2585021784277,-24.079866360527,-38427.7512852213
"Apterichtus_keramanus",5.98288103896914,8.75804880819912,-12.5710031443095,-1692.89243165417,354.530415242475,47.5441460449225,-787.067190499346,901.517140296316,922.258466731662,978.817095668252,2189.57791566846,192.1196160183,567.4666631573,-20.8820644864896,132.278039941951,19.8569589224001,13.6657295778439,39493.7642839785
"Apterichtus_klazingai",1.88782215502709,-0.925787175372807,6.80865281435231,-9712.30935802512,-1700.17319153991,-289.97343358528,3966.67740415862,-4756.14980147606,4439.45108334989,-4927.06477359432,732.42173702237,1378.4466964671,2674.94628869224,1909.8319733303,706.502927748108,1944.95381092458,1358.96984783218,-112301.471666572
"Apterichtus_malabar",-17339.6778890073,18934.6030398183,17.9765311835166,4609.3664358602,1604.92305784855,280.993147406124,-3800.12001366382,4609.51758422564,-4588.35506625874,4722.70946533026,-906.791563234356,-1461.14150856065,-2732.30608814018,-1911.32469883332,-722.407427352201,-1948.12634617407,-1362.81244451969,112479.168098128
